"ID"	"capt"	"area"	"d18O"	"dist"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"
"BH-01819"	"KB"	"WRB"	-8.0386737	0	0.00398444444444444	0.00666222222222222	7.91666666666667e-05	6.25888888888889e-06	4.38888888888889e-05
"BH-01819"	"KB"	"WRB"	-7.9319726	39.40812099	0.00407777777777778	0.00657208333333333	8.29180555555556e-05	9.06847222222222e-06	5.21069444444444e-05
"BH-01819"	"KB"	"WRB"	-8.3005764	78.81624198	0.00392527777777778	0.00642888888888889	7.66583333333333e-05	9.67388888888889e-06	5.44805555555556e-05
"BH-01819"	"KB"	"WRB"	-8.2229756	118.224363	0.00365111111111111	0.00649180555555556	7.52958333333333e-05	7.61013888888889e-06	5.45611111111111e-05
"BH-01819"	"KB"	"WRB"	-8.3684771	157.632484	0.00390777777777778	0.00710333333333333	9.12444444444444e-05	7.17388888888889e-06	7.75611111111111e-05
"BH-01819"	"KB"	"WRB"	-8.6885804	197.040605	0.00437263888888889	0.00791361111111111	9.02472222222222e-05	9.71111111111111e-06	6.99291666666667e-05
"BH-01819"	"KB"	"WRB"	-9.0280839	236.4487259	0.00401805555555556	0.00744722222222222	8.57527777777778e-05	9.97277777777778e-06	4.43333333333333e-05
"BH-01819"	"KB"	"WRB"	-8.0483738	275.8568469	0.00433041666666667	0.00725638888888889	8.59111111111111e-05	1.02270833333333e-05	4.84069444444444e-05
"BH-01819"	"KB"	"WRB"	-8.9601832	315.2649679	0.00408	0.00713666666666667	8.41222222222222e-05	7.91222222222222e-06	7.11666666666667e-05
"BH-01819"	"KB"	"WRB"	-8.746781	354.6730889	0.00422541666666667	0.00718722222222222	7.96083333333333e-05	8.39402777777778e-06	8.68444444444444e-05
"BH-01819"	"KB"	"WRB"	-8.455778	394.0812099	0.00465611111111111	0.00775527777777778	9.53527777777778e-05	1.075e-05	7.66388888888889e-05
"BH-01819"	"KB"	"WRB"	-8.1453748	433.4893309	0.00478555555555556	0.00786333333333333	8.43916666666667e-05	1.09148611111111e-05	5.41930555555556e-05
"BH-01819"	"KB"	"WRB"	-7.5342685	472.8974519	0.00420555555555556	0.006625	7.11888888888889e-05	1.00922222222222e-05	5.08277777777778e-05
"BH-01819"	"KB"	"WRB"	-6.7776607	513.1179202	0.00453111111111111	0.0060675	6.24916666666667e-05	1.06456944444444e-05	4.33458333333333e-05
"BH-01819"	"KB"	"WRB"	-6.4575574	553.3389558	0.00522583333333333	0.00619694444444444	5.41694444444444e-05	8.56444444444444e-06	2.07833333333333e-05
"BH-01819"	"KB"	"WRB"	-5.6233488	593.5604434	0.00552388888888889	0.00662458333333333	5.91333333333333e-05	9.68416666666667e-06	1.630125e-05
"BH-01819"	"KB"	"WRB"	-4.8085404	633.782297	0.00517555555555556	0.00661888888888889	5.85222222222222e-05	7.77666666666667e-06	9.57444444444445e-06
"BH-01835"	"KB"	"WRB"	-7.3499666	0	0.00429333333333333	0.00693333333333333	0.000102066666666667	4.93111111111111e-06	2.06777777777778e-05
"BH-01835"	"KB"	"WRB"	-7.0686637	39.40812099	0.00397929292929293	0.00637616161616162	8.77979797979798e-05	6.24282828282828e-06	2.1e-05
"BH-01835"	"KB"	"WRB"	-6.0986537	80	0.00374767676767677	0.00749262626262626	9.49919191919192e-05	6.85717171717172e-06	2.05777777777778e-05
"BH-01835"	"KB"	"WRB"	-7.1171642	120.2081528	0.00391626262626263	0.00872222222222222	0.000107994949494949	6.54585858585859e-06	4.32545454545455e-05
"BH-01835"	"KB"	"WRB"	-7.485768	201.00995	0.00351666666666667	0.00894848484848485	8.4879797979798e-05	5.41686868686869e-06	5.15868686868687e-05
"BH-01835"	"KB"	"WRB"	-7.8931722	241.6029801	0.00342040404040404	0.00863454545454546	7.82040404040404e-05	4.28949494949495e-06	4.41646464646465e-05
"BH-01835"	"KB"	"WRB"	-6.5836587	281.8119941	0.00343828282828283	0.00754434343434343	6.81313131313131e-05	3.77848484848485e-06	5.06020202020202e-05
"BH-01835"	"KB"	"WRB"	-6.8358613	322.4050248	0.00342242424242424	0.0073430303030303	5.81131313131313e-05	4.88181818181818e-06	4.6779797979798e-05
"BH-01835"	"KB"	"WRB"	-6.7194601	362.61412	0.00339121212121212	0.00782070707070707	6.62727272727273e-05	4.51959595959596e-06	4.84828282828283e-05
"BH-01835"	"KB"	"WRB"	-5.8658513	403.2071428	0.00294353535353535	0.0068459595959596	5.37484848484848e-05	3.48767676767677e-06	3.29646464646465e-05
"BH-01835"	"KB"	"WRB"	-5.4196467	443.416283	0.00319757575757576	0.00666888888888889	3.83929292929293e-05	3.68888888888889e-06	2.32181818181818e-05
"BH-01835"	"KB"	"WRB"	-5.2450449	484.0092974	0.00434777777777778	0.00666222222222222	3.35888888888889e-05	5.61111111111111e-06	1.29433333333333e-05
"BH-01846"	"BEG"	"NRB"	-6.7970609	0	0.00321333333333333	0.00867	6.96555555555556e-05	7.09666666666667e-06	0.000103544444444444
"BH-01846"	"BEG"	"NRB"	-8.2132755	39.8246155	0.00359	0.00925333333333333	6.34444444444444e-05	9.72555555555555e-06	9.25333333333333e-05
"BH-01846"	"BEG"	"NRB"	-7.8640719	78.87331615	0.00356666666666667	0.00901777777777778	5.85777777777778e-05	9.28777777777778e-06	7.01e-05
"BH-01846"	"BEG"	"NRB"	-5.8949516	117.9237041	0.00337222222222222	0.00877444444444444	5.19666666666667e-05	6.06555555555556e-06	5.59e-05
"BH-01846"	"BEG"	"NRB"	-5.8755514	156.9745202	0.00374444444444444	0.00704333333333333	3.46333333333333e-05	3.96888888888889e-06	3.22777777777778e-05
"BH-01846"	"BEG"	"NRB"	-5.5748483	196.0255085	0.00417555555555556	0.00654444444444445	3.11777777777778e-05	3.38e-06	1.84111111111111e-05
"BH-01846"	"BEG"	"NRB"	-5.5845484	235.0765833	0.00421111111111111	0.00687555555555556	3.29111111111111e-05	4.25333333333333e-06	1.65888888888889e-05
"BH-01846"	"BEG"	"NRB"	-5.5651482	274.1277075	0.00436666666666667	0.00686	4.03222222222222e-05	4.60111111111111e-06	1.51777777777778e-05
"BH-01846"	"BEG"	"NRB"	-3.8191302	313.1788626	0.00498666666666667	0.00618444444444444	3.94888888888889e-05	4.76666666666667e-06	1.31777777777778e-05
"BH-01846"	"BEG"	"NRB"	-4.7794401	352.2300385	0.00525333333333333	0.00616888888888889	3.35e-05	4.89111111111111e-06	1.64444444444445e-05
"BH-01846"	"BEG"	"NRB"	-4.7600399	391.2812288	0.00530777777777778	0.00630555555555556	3.78e-05	5.36555555555556e-06	1.205e-05
"BH-01846"	"BEG"	"NRB"	-4.7018393	430.3324296	0.00515777777777778	0.00621444444444444	3.27444444444445e-05	5.90111111111111e-06	1.12855555555556e-05
"BH-01846"	"BEG"	"NRB"	-4.575738	469.3836384	0.00504222222222222	0.00643777777777778	3.44777777777778e-05	6.43222222222222e-06	1.11211111111111e-05
"BH-01846"	"BEG"	"NRB"	-4.4690369	508.4348533	0.00476333333333333	0.00668	4.33e-05	6.17666666666667e-06	1.08588888888889e-05
"BH-01846"	"BEG"	"NRB"	-4.381736	547.4860729	0.00486111111111111	0.00644444444444444	3.53444444444444e-05	6.06333333333333e-06	9.66555555555556e-06
"BH-01850"	"BEG"	"NRB"	-6.6030589	0	0.00332111111111111	0.00690444444444444	7.61333333333333e-05	9.89888888888889e-06	0.000150444444444444
"BH-01850"	"BEG"	"NRB"	-6.1859546	39.3192065	0.00342925925925926	0.00681920634920635	6.94058201058201e-05	1.23365079365079e-05	0.000161888888888889
"BH-01850"	"BEG"	"NRB"	-6.5448583	78.63841301	0.00367603174603175	0.00707751322751323	6.97111111111111e-05	1.58126984126984e-05	0.000218957671957672
"BH-01850"	"BEG"	"NRB"	-6.7582605	117.9576195	0.00432603174603175	0.00739904761904762	7.41809523809524e-05	2.43301587301587e-05	0.000322825396825397
"BH-01850"	"BEG"	"NRB"	-6.2441552	157.276826	0.00464518518518518	0.00744677248677249	7.73343915343915e-05	2.34931216931217e-05	0.000304529100529101
"BH-01850"	"BEG"	"NRB"	-6.9813628	196.5960325	0.00369814814814815	0.00703058201058201	8.05074074074074e-05	1.42825396825397e-05	0.000177433862433862
"BH-01850"	"BEG"	"NRB"	-7.2529656	235.915239	0.00295380952380952	0.0065452380952381	8.68269841269841e-05	8.59269841269842e-06	8.80222222222223e-05
"BH-01850"	"BEG"	"NRB"	-7.2044651	275.2344455	0.00260962962962963	0.00646148148148148	8.07740740740741e-05	4.54703703703704e-06	6.40481481481481e-05
"BH-01850"	"BEG"	"NRB"	-7.0492635	314.553652	0.00266359788359788	0.00632412698412698	6.83042328042328e-05	4.1462962962963e-06	6.88269841269841e-05
"BH-01850"	"BEG"	"NRB"	-6.7388603	353.8728585	0.00243968253968254	0.00637047619047619	8.46285714285714e-05	5.31301587301587e-06	8.3815873015873e-05
"BH-01850"	"BEG"	"NRB"	-5.7591502	393.192065	0.00251968253968254	0.00648121693121693	8.95031746031746e-05	6.83280423280424e-06	0.000108989417989418
"BH-01850"	"BEG"	"NRB"	-6.5448583	432.5112715	0.0025884126984127	0.00664365079365079	8.54455026455026e-05	7.04931216931217e-06	0.000103031216931217
"BH-01850"	"BEG"	"NRB"	-5.7591502	471.830478	0.00273285714285714	0.00666730158730159	8.18063492063492e-05	6.11952380952381e-06	6.71920634920635e-05
"BH-01850"	"BEG"	"NRB"	-6.515758	511.1496845	0.00255883597883598	0.00647063492063492	8.09708994708995e-05	6.68582010582011e-06	7.88354497354497e-05
"BH-01850"	"BEG"	"NRB"	-6.515758	550.468891	0.00239	0.00604740740740741	7.71740740740741e-05	5.86518518518519e-06	6.71185185185185e-05
"BH-01850"	"BEG"	"NRB"	-5.7591502	589.7880975	0.00249746031746032	0.00620825396825397	8.45809523809524e-05	5.08904761904762e-06	4.66269841269841e-05
"BH-01850"	"BEG"	"NRB"	-5.2062445	629.107304	0.00263693121693122	0.0060737037037037	7.38502645502646e-05	5.23804232804233e-06	3.66772486772487e-05
"BH-01850"	"BEG"	"NRB"	-4.284735	668.4265105	0.00257793650793651	0.00605428571428571	6.26571428571429e-05	4.63428571428572e-06	3.90354497354497e-05
"BH-01850"	"BEG"	"NRB"	-4.4593368	707.745717	0.00261174603174603	0.00569746031746032	4.83571428571429e-05	3.37285714285714e-06	2.30349206349207e-05
"BH-01850"	"BEG"	"NRB"	-3.8191302	747.0649236	0.00255761904761905	0.00570835978835979	4.21391534391534e-05	3.44465608465609e-06	1.37502645502645e-05
"BH-01850"	"BEG"	"NRB"	-4.1780339	786.3841301	0.00300417989417989	0.00600756613756614	3.7615873015873e-05	4.7478835978836e-06	1.04031216931217e-05
"BH-01850"	"BEG"	"NRB"	-3.1789236	825.7033366	0.00323888888888889	0.00633222222222222	4.16222222222222e-05	5.25111111111111e-06	9.95333333333333e-06
"BH-01855"	"SB"	"WRB"	-7.1656647	0	0.00416222222222222	0.00753888888888889	6.96333333333333e-05	9.43777777777778e-06	7.23444444444444e-05
"BH-01855"	"SB"	"WRB"	-7.6409696	40.85339643	0.00354333333333333	0.00755777777777778	6.67666666666667e-05	7.16e-06	3.93444444444444e-05
"BH-01855"	"SB"	"WRB"	-6.3896567	81.70679286	0.00339666666666667	0.00821777777777778	6.53333333333333e-05	7.35222222222222e-06	2.98666666666667e-05
"BH-01855"	"SB"	"WRB"	-7.582769	122.5601893	0.00380111111111111	0.00791222222222222	7.28555555555555e-05	7.43666666666667e-06	4.07555555555555e-05
"BH-01855"	"SB"	"WRB"	-8.0095734	163.4135857	0.00393888888888889	0.00744777777777778	6.06888888888889e-05	7.75111111111111e-06	7.25222222222222e-05
"BH-01855"	"SB"	"WRB"	-7.9319726	204.2669822	0.00457222222222222	0.00815333333333333	6.16111111111111e-05	1.05733333333333e-05	7.74444444444444e-05
"BH-01855"	"SB"	"WRB"	-7.6603698	245.1203786	0.00424777777777778	0.008	6.56888888888889e-05	1.05722222222222e-05	6.15888888888889e-05
"BH-01855"	"SB"	"WRB"	-7.4663678	285.973775	0.00317777777777778	0.00706666666666667	5.92555555555556e-05	7.47555555555555e-06	4.46888888888889e-05
"BH-01855"	"SB"	"WRB"	-6.6030589	326.8271715	0.00310888888888889	0.00776777777777778	5.50888888888889e-05	7.06666666666667e-06	3.88777777777778e-05
"BH-01855"	"SB"	"WRB"	-7.0686637	367.6805679	0.00351	0.00663888888888889	4.39555555555556e-05	5.94555555555555e-06	3.04444444444444e-05
"BH-01855"	"SB"	"WRB"	-6.2829556	408.5339643	0.00433666666666667	0.00655777777777778	3.81333333333333e-05	5.26555555555556e-06	1.685e-05
"BH-01855"	"SB"	"WRB"	-5.0704431	449.3873607	0.00446888888888889	0.00644777777777778	3.55444444444444e-05	5.97777777777778e-06	1.071e-05
"BH-01860"	"KB"	"WRB"	-7.9319726	0	0.00426333333333333	0.00820555555555556	9.29666666666667e-05	7.58222222222222e-06	8.56e-05
"BH-01860"	"KB"	"WRB"	-6.7970609	40.79215611	0.00424388888888889	0.00813055555555556	9.97194444444444e-05	7.81027777777778e-06	8.35805555555555e-05
"BH-01860"	"KB"	"WRB"	-7.2723658	81.58431222	0.00366361111111111	0.00852277777777778	0.000114802777777778	7.40611111111111e-06	7.43888888888889e-05
"BH-01860"	"KB"	"WRB"	-6.0113528	122.3764683	0.00330291666666667	0.00828861111111111	0.000108001388888889	7.09416666666667e-06	6.78458333333333e-05
"BH-01860"	"KB"	"WRB"	-6.5739586	163.3676835	0.00339833333333333	0.00796277777777778	0.000107505555555556	6.48166666666667e-06	6.88388888888889e-05
"BH-01860"	"KB"	"WRB"	-7.2044651	204.1592516	0.00317319444444445	0.00765319444444445	8.96375e-05	5.77930555555556e-06	6.67611111111111e-05
"BH-01860"	"KB"	"WRB"	-6.6515594	244.9510155	0.00327805555555556	0.00687972222222222	9.40361111111111e-05	6.56083333333333e-06	5.68527777777778e-05
"BH-01860"	"KB"	"WRB"	-5.8852515	285.7428914	0.00310708333333333	0.00689222222222222	0.000104988888888889	7.21791666666667e-06	6.325e-05
"BH-01860"	"KB"	"WRB"	-6.8843618	326.7353669	0.00305	0.00625777777777778	8.65e-05	5.37888888888889e-06	4.89444444444444e-05
"BH-01860"	"KB"	"WRB"	-7.5924691	367.5268698	0.00313652777777778	0.00625555555555556	8.4175e-05	4.43097222222222e-06	5.15666666666667e-05
"BH-01860"	"KB"	"WRB"	-6.1180539	408.3185031	0.0029475	0.00612305555555556	7.71722222222222e-05	5.34527777777778e-06	5.71166666666667e-05
"BH-01860"	"KB"	"WRB"	-7.1462645	449.1102315	0.00299722222222222	0.006625	6.96416666666667e-05	4.87222222222222e-06	6.23152777777778e-05
"BH-01860"	"KB"	"WRB"	-5.7300499	490.1030504	0.00322	0.00683944444444444	7.42277777777778e-05	4.21055555555556e-06	5.75833333333333e-05
"BH-01860"	"KB"	"WRB"	-5.6039486	530.8945281	0.00348722222222222	0.00659069444444444	5.94958333333333e-05	3.90305555555556e-06	3.72833333333333e-05
"BH-01860"	"KB"	"WRB"	-5.0413428	571.6861027	0.00336166666666667	0.00628416666666667	5.45583333333333e-05	3.08611111111111e-06	2.36777777777778e-05
"BH-01860"	"KB"	"WRB"	-5.254745	612.6793615	0.00346916666666667	0.00628958333333333	3.87041666666667e-05	3.25180555555556e-06	1.09030555555556e-05
"BH-01860"	"KB"	"WRB"	-4.8376407	653.4707339	0.00369444444444444	0.00662444444444444	5.16777777777778e-05	4.20444444444444e-06	6.76888888888889e-06
"BH-01867"	"SB"	"WRB"	-8.3102765	0	0.00338888888888889	0.00805444444444444	8.22e-05	1.42111111111111e-05	9.72888888888889e-05
"BH-01867"	"SB"	"WRB"	-8.5430789	38.41874542	0.00313666666666667	0.00782777777777778	8.46333333333333e-05	1.16111111111111e-05	0.000110811111111111
"BH-01867"	"SB"	"WRB"	-8.0871742	76.83749085	0.00300666666666667	0.00771555555555556	8.75222222222222e-05	9.75444444444444e-06	8.23e-05
"BH-01867"	"SB"	"WRB"	-8.1550749	115.2562363	0.00331	0.00764555555555555	9.08333333333333e-05	1.04222222222222e-05	6.49e-05
"BH-01867"	"SB"	"WRB"	-7.7864711	153.0522787	0.00354666666666667	0.00871888888888889	9.79888888888889e-05	8.63111111111111e-06	7.70555555555556e-05
"BH-01867"	"SB"	"WRB"	-7.7088703	191.4706244	0.00336777777777778	0.00857777777777778	8.97888888888889e-05	1.12811111111111e-05	9.57111111111111e-05
"BH-01867"	"SB"	"WRB"	-7.6700699	229.8891037	0.00395111111111111	0.00831666666666667	9.45222222222222e-05	1.73555555555556e-05	0.000116411111111111
"BH-01867"	"SB"	"WRB"	-7.000763	268.3076592	0.00410444444444444	0.00841888888888889	0.0001049	1.90777777777778e-05	0.000117777777777778
"BH-01867"	"SB"	"WRB"	-7.5051682	306.7262623	0.00307111111111111	0.00805333333333333	7.53555555555556e-05	1.01455555555556e-05	8.47888888888889e-05
"BH-01867"	"SB"	"WRB"	-6.8164611	344.5228585	0.00310777777777778	0.00759777777777778	7.30333333333333e-05	9.18e-06	5.56555555555556e-05
"BH-01867"	"SB"	"WRB"	-8.0095734	382.9412488	0.00308666666666667	0.00659777777777778	6.69555555555556e-05	9.65444444444444e-06	5.68222222222222e-05
"BH-01867"	"SB"	"WRB"	-6.6224591	421.3597038	0.00380444444444444	0.00783888888888889	7.35e-05	1.19977777777778e-05	8.61e-05
"BH-01867"	"SB"	"WRB"	-5.642749	459.7782074	0.00355	0.00731555555555556	7.79666666666667e-05	1.024e-05	8.77777777777778e-05
"BH-01867"	"SB"	"WRB"	-6.2053548	498.1967483	0.00337	0.00746111111111111	7.29666666666667e-05	8.46111111111111e-06	7.30888888888889e-05
"BH-01867"	"SB"	"WRB"	-5.3711462	535.9934701	0.00308222222222222	0.00780222222222222	6.46555555555555e-05	6.25777777777778e-06	4.61333333333333e-05
"BH-01867"	"SB"	"WRB"	-4.9928423	574.4118731	0.00292333333333333	0.00715333333333333	4.76111111111111e-05	5.16222222222222e-06	1.91888888888889e-05
"BH-01867"	"SB"	"WRB"	-4.4884371	613.6138851	0.00337777777777778	0.00698222222222222	4.24555555555556e-05	7.79111111111111e-06	1.11088888888889e-05
"BH-01868"	"SB"	"WRB"	-6.6709596	39.44616585	0.00331444444444444	0.0100622222222222	7.71222222222222e-05	1.15444444444444e-05	0.000103922222222222
"BH-01868"	"SB"	"WRB"	-7.4178673	80.77747211	0.00313055555555556	0.0104633333333333	8.31277777777778e-05	1.01833333333333e-05	0.000139822222222222
"BH-01868"	"SB"	"WRB"	-7.3014661	120.2206305	0.00339888888888889	0.0105444444444444	8.57444444444444e-05	1.10388888888889e-05	0.000236444444444444
"BH-01868"	"SB"	"WRB"	-7.0298633	161.5549442	0.00349722222222222	0.00900611111111111	7.30444444444445e-05	9.93555555555556e-06	0.000200222222222222
"BH-01868"	"SB"	"WRB"	-6.6321592	200.9975124	0.00438444444444444	0.00950777777777778	8.51444444444444e-05	1.27555555555556e-05	0.000127844444444444
"BH-01868"	"SB"	"WRB"	-5.8173508	240.9585027	0.00544555555555556	0.009145	6.85944444444445e-05	1.79166666666667e-05	7.55611111111111e-05
"BH-01868"	"SB"	"WRB"	-7.3499666	281.7747327	0.00527111111111111	0.00926333333333333	5.79888888888889e-05	1.47933333333333e-05	4.18888888888889e-05
"BH-01868"	"SB"	"WRB"	-7.4954681	321.7359166	0.00391611111111111	0.00912611111111111	6.24222222222222e-05	7.39333333333333e-06	5.26388888888889e-05
"BH-01868"	"SB"	"WRB"	-7.3111662	362.5520652	0.00349111111111111	0.00950777777777778	8.16222222222222e-05	6.55444444444445e-06	6.74333333333333e-05
"BH-01868"	"SB"	"WRB"	-6.8649616	402.5133538	0.00350611111111111	0.00945111111111111	7.26e-05	5.83888888888889e-06	5.92e-05
"BH-01868"	"SB"	"WRB"	-6.6903598	442.474858	0.00346111111111111	0.00944555555555556	5.82222222222222e-05	4.86333333333333e-06	4.31333333333333e-05
"BH-01868"	"SB"	"WRB"	-6.7194601	483.2908027	0.00376333333333333	0.00904388888888889	5.25833333333333e-05	4.40444444444445e-06	2.65e-05
"BH-01868"	"SB"	"WRB"	-6.2053548	523.2523292	0.00476111111111111	0.00850555555555556	3.96111111111111e-05	6.05888888888889e-06	1.54555555555556e-05
"BH-01869"	"SB"	"WRB"	-8.1065744	0	0.00536555555555556	0.00981666666666667	0.000110177777777778	9.45444444444444e-06	0.000161322222222222
"BH-01869"	"SB"	"WRB"	-7.1365644	40.85339643	0.00494555555555556	0.00796222222222222	9.41888888888889e-05	8.58777777777778e-06	0.000185333333333333
"BH-01869"	"SB"	"WRB"	-6.9231622	122.5601893	0.00527	0.0081	8.48333333333333e-05	8.46666666666667e-06	0.000172222222222222
"BH-01869"	"SB"	"WRB"	-7.1074641	163.4135857	0.00593777777777778	0.00861888888888889	8.46333333333333e-05	8.81777777777778e-06	0.000177888888888889
"BH-01869"	"SB"	"WRB"	-6.8940619	204.2669822	0.00549444444444444	0.00738111111111111	6.84555555555555e-05	8.97777777777778e-06	0.000131211111111111
"BH-01869"	"SB"	"WRB"	-5.836751	245.1203786	0.00583	0.00898333333333333	7.49444444444444e-05	1.05744444444444e-05	0.000144888888888889
"BH-01869"	"SB"	"WRB"	-6.5448583	285.973775	0.00529333333333333	0.00894666666666667	8.72666666666667e-05	1.00911111111111e-05	0.000159666666666667
"BH-01869"	"SB"	"WRB"	-7.7185704	326.8271715	0.00542777777777778	0.00951111111111111	7.58444444444445e-05	1.02611111111111e-05	0.000148011111111111
"BH-01869"	"SB"	"WRB"	-6.903762	367.6805679	0.00611	0.00849888888888889	8.57666666666667e-05	1.09e-05	6.74444444444444e-05
"BH-01869"	"SB"	"WRB"	-6.2150549	408.5339643	0.006	0.00858444444444444	8.97e-05	1.36111111111111e-05	4.91555555555555e-05
"BH-01869"	"SB"	"WRB"	-5.5748483	449.3873607	0.00556111111111111	0.00677666666666667	6.69777777777778e-05	1.38888888888889e-05	4.32444444444444e-05
"BH-01869"	"SB"	"WRB"	-6.0016527	490.2407572	0.00656444444444444	0.00735222222222222	6.02e-05	1.45777777777778e-05	3.28666666666667e-05
"BH-01869"	"SB"	"WRB"	-5.6621492	531.0941536	0.00668	0.00754888888888889	6.00777777777778e-05	1.25777777777778e-05	4.10444444444444e-05
"BH-01869"	"SB"	"WRB"	-5.6524491	571.94755	0.00723444444444444	0.00685666666666667	5.84e-05	1.13411111111111e-05	3.81222222222222e-05
"BH-01869"	"SB"	"WRB"	-5.4778473	612.8009465	0.00684666666666667	0.00747555555555556	6.89222222222222e-05	7.80555555555556e-06	5.28111111111111e-05
"BH-01869"	"SB"	"WRB"	-5.5554481	653.6543429	0.00608333333333333	0.00681666666666667	7.00111111111111e-05	6.18555555555556e-06	3.38111111111111e-05
"BH-01869"	"SB"	"WRB"	-5.1965444	694.5077393	0.00678111111111111	0.00779111111111111	5.74111111111111e-05	6.63222222222222e-06	1.85444444444444e-05
"BH-01869"	"SB"	"WRB"	-5.0025424	735.3611358	0.00655333333333333	0.00800111111111111	5.18555555555556e-05	6.38777777777778e-06	1.22133333333333e-05
"BH-01869"	"SB"	"WRB"	-3.9743318	776.2145322	0.00691444444444444	0.00722777777777778	4.52222222222222e-05	7.26e-06	1.92522222222222e-05
"BH-01877"	"KD"	"Control"	-4.0422325	0	0.000945222222222222	0.00853222222222222	0.0001091	4.26333333333333e-05	0.000214
"BH-01877"	"KD"	"Control"	-4.1198333	34.13209633	0.000785694444444445	0.00853833333333333	0.000110688888888889	4.00416666666667e-05	0.000172880555555556
"BH-01877"	"KD"	"Control"	-4.3429356	69.35416354	0.000657277777777778	0.00834833333333333	0.000102966666666667	2.98666666666667e-05	8.92055555555555e-05
"BH-01877"	"KD"	"Control"	-4.6436387	103.4842983	0.00065175	0.00834722222222222	0.000113833333333333	3.26361111111111e-05	7.78111111111111e-05
"BH-01877"	"KD"	"Control"	-4.1974341	137.6154061	0.000702111111111111	0.00858111111111111	0.0001126	3.96111111111111e-05	8.51888888888889e-05
"BH-01877"	"KD"	"Control"	-4.1683338	171.8429516	0.000789	0.00865083333333333	0.000102152777777778	7.92472222222222e-05	7.53361111111111e-05
"BH-01877"	"KD"	"Control"	-4.3041352	206.9685967	0.000899277777777778	0.00808944444444444	9.015e-05	0.000179361111111111	8.85e-05
"BH-01877"	"KD"	"Control"	-5.3614461	241.1970149	0.000933805555555556	0.00751944444444444	7.92583333333333e-05	0.0002115	8.96083333333333e-05
"BH-01877"	"KD"	"Control"	-4.3720359	275.3270782	0.000855222222222222	0.00755222222222222	7.75111111111111e-05	0.000110577777777778	5.27e-05
"BH-01877"	"KD"	"Control"	-3.6348283	309.45759	0.000722416666666667	0.007015	8.02472222222222e-05	3.61027777777778e-05	3.24111111111111e-05
"BH-01877"	"KD"	"Control"	-4.3138353	343.6859031	0.000646277777777778	0.00646444444444444	7.38388888888889e-05	1.91888888888889e-05	1.88444444444444e-05
"BH-01877"	"KD"	"Control"	-4.3623358	378.8112987	0.00062825	0.00672416666666667	6.75666666666667e-05	1.54694444444444e-05	1.70805555555555e-05
"BH-01877"	"KD"	"Control"	-3.6833288	413.0399496	0.000570666666666667	0.00676333333333333	6.67333333333333e-05	1.21666666666667e-05	1.6e-05
"BH-01877"	"KD"	"Control"	-3.0916227	447.16999	0.000527416666666667	0.00673333333333333	6.18027777777778e-05	1.1665e-05	2.14805555555555e-05
"BH-01877"	"KD"	"Control"	-2.7230189	481.300322	0.000496777777777778	0.00672722222222222	5.7e-05	9.785e-06	2.79166666666667e-05
"BH-01877"	"KD"	"Control"	-1.665708	516.5239588	0.000468861111111111	0.00624111111111111	4.89277777777778e-05	6.95861111111111e-06	1.87241666666667e-05
"BH-01877"	"KD"	"Control"	-0.9770009	550.6541564	0.000466444444444444	0.00590222222222222	4.19888888888889e-05	6.87111111111111e-06	4.68777777777777e-06
"BH-01882"	"GB"	"Marine"	-7.8252715	0	0.00336222222222222	0.00730777777777778	8.36555555555556e-05	1.02644444444444e-05	0.000130777777777778
"BH-01882"	"GB"	"Marine"	-7.6991702	39	0.00339407407407407	0.00746111111111111	8.32234567901235e-05	1.00428395061728e-05	0.000156395061728395
"BH-01882"	"GB"	"Marine"	-7.4372675	78	0.0031058024691358	0.00761432098765432	8.62098765432099e-05	1.09913580246914e-05	0.00015658024691358
"BH-01882"	"GB"	"Marine"	-7.8155714	117	0.00304777777777778	0.00721407407407407	8.08851851851852e-05	1.00674074074074e-05	0.00013237037037037
"BH-01882"	"GB"	"Marine"	-9.0474841	156.9235483	0.00279679012345679	0.00718296296296296	8.51506172839506e-05	9.05148148148148e-06	0.000104250617283951
"BH-01882"	"GB"	"Marine"	-8.1841752	195.9234544	0.00247962962962963	0.00663716049382716	8.69172839506173e-05	6.95654320987654e-06	9.68753086419753e-05
"BH-01882"	"GB"	"Marine"	-7.4954681	234.9233918	0.00284592592592593	0.00696851851851852	0.000103181481481481	7.08407407407407e-06	9.0437037037037e-05
"BH-01882"	"GB"	"Marine"	-7.291766	273.9233469	0.00299024691358025	0.00651024691358025	9.13358024691358e-05	6.44617283950617e-06	9.83876543209876e-05
"BH-01882"	"GB"	"Marine"	-8.0774741	313.8470965	0.00298604938271605	0.00640975308641975	9.49679012345679e-05	6.28246913580247e-06	0.000103137037037037
"BH-01882"	"GB"	"Marine"	-7.5342685	352.8469923	0.00326555555555556	0.00683555555555556	9.70666666666667e-05	6.83333333333333e-06	0.000106133333333333
"BH-01882"	"GB"	"Marine"	-6.5060579	391.8469089	0.00342395061728395	0.00679617283950617	8.93111111111111e-05	7.52074074074074e-06	9.38950617283951e-05
"BH-01882"	"GB"	"Marine"	-7.8252715	430.8468405	0.00279	0.00678876543209877	9.09567901234568e-05	4.55555555555555e-06	7.16049382716049e-05
