"ID"	"ID2"	"d18O"	"Distance_um"
"E"	"BH-00398"	"-9.4839886"	"143.1782106"
"E"	"BH-00398"	"-9.7458913"	"107.2800075"
"E"	"BH-00398"	"-9.4354881"	"71.58910532"
"E"	"BH-00398"	"-9.4548883"	"35.6931366"
"E"	"core"	"-9.9980939"	"0"
"F"	"margin"	"-7.6894701"	"1084.149436"
"F"	"BH-00405"	"-7.7961712"	"1048.794546"
"F"	"BH-00405"	"-7.6991702"	"1013.439687"
"F"	"BH-00405"	"-6.8358613"	"978.0848634"
"F"	"BH-00405"	"-4.3623358"	"942.730078"
"F"	"BH-00405"	"-4.8570409"	"907.3753358"
"F"	"BH-00405"	"-5.6136487"	"872.020642"
"F"	"BH-00405"	"-6.806761"	"835.6751761"
"F"	"BH-00405"	"-7.4760679"	"799.3297192"
"F"	"BH-00405"	"-8.7564811"	"762.9842724"
"F"	"BH-00405"	"-9.2026857"	"726.6388374"
"F"	"BH-00405"	"-7.8931722"	"690.2934159"
"F"	"BH-00405"	"-8.358777"	"653.9480102"
"F"	"BH-00405"	"-8.8728823"	"617.6026231"
"F"	"BH-00405"	"-8.4169776"	"581.257258"
"F"	"BH-00405"	"-8.7661812"	"544.9119195"
"F"	"BH-00405"	"-8.7370809"	"508.5666131"
"F"	"BH-00405"	"-8.5721792"	"472.2213464"
"F"	"BH-00405"	"-7.0686637"	"435.8761292"
"F"	"BH-00405"	"-7.1850649"	"399.530975"
"F"	"BH-00405"	"-8.5236787"	"363.1859028"
"F"	"BH-00405"	"-8.843782"	"326.8409399"
"F"	"BH-00405"	"-9.1056847"	"290.4961273"
"F"	"BH-00405"	"-9.4160879"	"254.1515296"
"F"	"BH-00405"	"-8.8631822"	"217.8072542"
"F"	"BH-00405"	"-8.5236787"	"181.463495"
"F"	"BH-00405"	"-8.9310829"	"145.1206395"
"F"	"BH-00405"	"-8.7952815"	"108.7795937"
"F"	"BH-00405"	"-9.134785"	"72.44308111"
"F"	"BH-00405"	"-9.4936887"	"36.22154055"
"F"	"core"	"-8.8534821"	"0"
"G"	"BH-00411"	"-7.3984671"	"1439.701358"
"G"	"BH-00411"	"-5.5845484"	"1404.573245"
"G"	"BH-00411"	"-3.9646317"	"1369.445143"
"G"	"BH-00411"	"-4.8570409"	"1334.317054"
"G"	"BH-00411"	"-4.8473408"	"1299.188978"
"G"	"BH-00411"	"-6.9231622"	"1264.060916"
"G"	"BH-00411"	"-7.8446717"	"1228.93287"
"G"	"BH-00411"	"-5.7300499"	"1192.80887"
"G"	"BH-00411"	"-7.8252715"	"1156.684918"
"G"	"BH-00411"	"-6.2344551"	"1120.56102"
"G"	"BH-00411"	"-7.6021692"	"1084.437181"
"G"	"BH-00411"	"-7.9998733"	"1048.313407"
"G"	"BH-00411"	"-7.000763"	"1012.189706"
"G"	"BH-00411"	"-7.7476707"	"976.0660838"
"G"	"BH-00411"	"-7.1074641"	"939.9425514"
"G"	"BH-00411"	"-7.4954681"	"903.8191191"
"G"	"BH-00411"	"-6.5545584"	"867.6957992"
"G"	"BH-00411"	"-4.1489336"	"831.5726066"
"G"	"BH-00411"	"-3.9549316"	"795.4495584"
"G"	"BH-00411"	"-5.1965444"	"759.3266754"
"G"	"BH-00411"	"-6.3411562"	"723.2039823"
"G"	"BH-00411"	"-6.7970609"	"687.081509"
"G"	"BH-00411"	"-6.3120559"	"650.9592921"
"G"	"BH-00411"	"-6.9619626"	"614.8373769"
"G"	"BH-00411"	"-7.67977"	"578.7158197"
"G"	"BH-00411"	"-7.776771"	"542.5946922"
"G"	"BH-00411"	"-7.2529656"	"506.4740862"
"G"	"BH-00411"	"-7.3596667"	"470.3541219"
"G"	"BH-00411"	"-7.5051682"	"434.2349594"
"G"	"BH-00411"	"-8.1744751"	"398.116817"
"G"	"BH-00411"	"-9.3869876"	"362"
"G"	"BH-00411"	"-8.9795834"	"325.884949"
"G"	"BH-00411"	"-9.0765844"	"289.7723244"
"G"	"BH-00411"	"-8.2035754"	"253.5507839"
"G"	"BH-00411"	"-7.8834721"	"217.3292433"
"G"	"BH-00411"	"-5.7009496"	"181.1077028"
"G"	"BH-00411"	"-7.8058713"	"144.8861622"
"G"	"BH-00411"	"-8.3975774"	"108.6646217"
"G"	"BH-00411"	"-8.0483738"	"72.44308111"
"G"	"BH-00411"	"-9.2608863"	"36.22154055"
"G"	"core"	"-9.6391902"	"0"
"H"	"BH-00418"	"-6.8455614"	"1871.324665"
"H"	"BH-00418"	"-5.6815494"	"1836.327041"
"H"	"BH-00418"	"-5.0025424"	"1801.329509"
"H"	"BH-00418"	"-6.0210529"	"1766.332075"
"H"	"BH-00418"	"-6.8940619"	"1731.334745"
"H"	"BH-00418"	"-7.8349716"	"1696.337525"
"H"	"BH-00418"	"-6.9522625"	"1661.340423"
"H"	"BH-00418"	"-4.5563378"	"1626.343445"
"H"	"BH-00418"	"-5.73975"	"1591.3466"
"H"	"BH-00418"	"-6.9910629"	"1556.349896"
"H"	"BH-00418"	"-7.0492635"	"1521.353345"
"H"	"BH-00418"	"-6.6030589"	"1486.356956"
"H"	"BH-00418"	"-5.836751"	"1451.360741"
"H"	"BH-00418"	"-4.6921392"	"1416.364713"
"H"	"BH-00418"	"-6.8843618"	"1381.368886"
"H"	"BH-00418"	"-7.1462645"	"1346.373277"
"H"	"BH-00418"	"-6.6418593"	"1311.377901"
"H"	"BH-00418"	"-8.261776"	"1283.492501"
"H"	"BH-00418"	"-7.3208663"	"1241.387933"
"H"	"BH-00418"	"-7.0880639"	"1206.393385"
"H"	"BH-00418"	"-6.0016527"	"1171.399163"
"H"	"BH-00418"	"-6.5739586"	"1136.405297"
"H"	"BH-00418"	"-6.6612595"	"1101.411821"
"H"	"BH-00418"	"-7.1171642"	"1066.418773"
"H"	"BH-00418"	"-7.3596667"	"1031.426197"
"H"	"BH-00418"	"-7.1559646"	"996.4341423"
"H"	"BH-00418"	"-6.9231622"	"961.442666"
"H"	"BH-00418"	"-6.7000599"	"925.8336784"
"H"	"BH-00418"	"-6.3411562"	"890.2246907"
"H"	"BH-00418"	"-6.6418593"	"854.6157031"
"H"	"BH-00418"	"-7.3499666"	"819.0067155"
"H"	"BH-00418"	"-7.2044651"	"783.3977278"
"H"	"BH-00418"	"-7.2820659"	"747.7887402"
"H"	"BH-00418"	"-7.9416727"	"712.1797526"
"H"	"BH-00418"	"-7.9222725"	"676.570765"
"H"	"BH-00418"	"-7.8252715"	"640.9617773"
"H"	"BH-00418"	"-7.3693668"	"605.3527897"
"H"	"BH-00418"	"-7.6894701"	"569.7438021"
"H"	"BH-00418"	"-7.9222725"	"534.1348144"
"H"	"BH-00418"	"-8.2229756"	"498.5258268"
"H"	"BH-00418"	"-6.9328623"	"462.9168392"
"H"	"BH-00418"	"-7.1753648"	"427.3078516"
"H"	"BH-00418"	"-6.1665544"	"391.6988639"
"H"	"BH-00418"	"-7.4372675"	"356.0898763"
"H"	"BH-00418"	"-7.6506697"	"320.4808887"
"H"	"BH-00418"	"-7.9416727"	"284.871901"
"H"	"BH-00418"	"-6.9328623"	"249.2629134"
"H"	"BH-00418"	"-7.8640719"	"213.6539258"
"H"	"BH-00418"	"-8.5042785"	"178.0449381"
"H"	"BH-00418"	"-8.3781772"	"142.4359505"
"H"	"BH-00418"	"-8.552779"	"106.8269629"
"H"	"BH-00418"	"-7.6603698"	"71.21797526"
"H"	"BH-00418"	"-7.6506697"	"35.60898763"
"H"	"core"	"-8.0095734"	"0"
"I"	"margin"	"-6.9619626"	"2117.578098"
"I"	"BH-00419"	"-7.0298633"	"2083.374426"
"I"	"BH-00419"	"-7.5245684"	"2049.170808"
"I"	"BH-00419"	"-5.3032455"	"2014.967245"
"I"	"BH-00419"	"-6.4866577"	"1980.763742"
"I"	"BH-00419"	"-6.9425624"	"1945.938334"
"I"	"BH-00419"	"-4.4690369"	"1911.113026"
"I"	"BH-00419"	"-6.7194601"	"1876.287824"
"I"	"BH-00419"	"-7.1268643"	"1841.462734"
"I"	"BH-00419"	"-7.0880639"	"1806.637761"
"I"	"BH-00419"	"-5.2838453"	"1771.812913"
"I"	"BH-00419"	"-5.545748"	"1736.988198"
"I"	"BH-00419"	"-6.0404531"	"1702.163623"
"I"	"BH-00419"	"-7.5342685"	"1667.339198"
"I"	"BH-00419"	"-6.4769576"	"1632.514931"
"I"	"BH-00419"	"-4.9152415"	"1597.690834"
"I"	"BH-00419"	"-5.6912495"	"1562.866917"
"I"	"BH-00419"	"-7.582769"	"1528.043193"
"I"	"BH-00419"	"-8.9698833"	"1493.219676"
"I"	"BH-00419"	"-8.5236787"	"1458.39638"
"I"	"BH-00419"	"-5.8561512"	"1423.573321"
"I"	"BH-00419"	"-5.642749"	"1388.750518"
"I"	"BH-00419"	"-7.5924691"	"1353.14153"
"I"	"BH-00419"	""	"1317.532542"
"I"	"BH-00419"	""	"1281.923555"
"I"	"BH-00419"	"-8.3102765"	"1246.314567"
"I"	"BH-00419"	"-5.4681472"	"1210.705579"
"I"	"BH-00419"	"-6.8843618"	"1175.096592"
"I"	"BH-00419"	"-8.1259746"	"1139.487604"
"I"	"BH-00419"	"-7.7379706"	"1103.878617"
"I"	"BH-00419"	"-6.2150549"	"1068.269629"
"I"	"BH-00419"	"-7.0492635"	"1032.660641"
"I"	"BH-00419"	"-8.0192735"	"997.0516536"
"I"	"BH-00419"	"-8.2229756"	"961.442666"
"I"	"BH-00419"	"-7.6894701"	"925.8336784"
"I"	"BH-00419"	"-7.3208663"	"890.2246907"
"I"	"BH-00419"	"-5.6233488"	"854.6157031"
"I"	"BH-00419"	"-7.3790669"	"819.0067155"
"I"	"BH-00419"	"-7.4469676"	"783.3977278"
"I"	"BH-00419"	"-8.5624791"	"747.7887402"
"I"	"BH-00419"	"-7.8640719"	"712.1797526"
"I"	"BH-00419"	"-6.9910629"	"676.570765"
"I"	"BH-00419"	"-5.1480439"	"640.9617773"
"I"	"BH-00419"	"-6.5060579"	"605.3527897"
"I"	"BH-00419"	"-7.0201632"	"569.7438021"
"I"	"BH-00419"	"-7.6215694"	"534.1348144"
"I"	"BH-00419"	"-7.3596667"	"498.5258268"
"I"	"BH-00419"	"-7.2626657"	"462.9168392"
"I"	"BH-00419"	"-6.8649616"	"427.3078516"
"I"	"BH-00419"	"-7.0298633"	"391.6988639"
"I"	"BH-00419"	"-5.351746"	"356.0898763"
"I"	"BH-00419"	"-5.9725524"	"320.4808887"
"I"	"BH-00419"	"-7.0104631"	"284.871901"
"I"	"BH-00419"	"-6.9813628"	"249.2629134"
"I"	"BH-00419"	"-7.6506697"	"213.6539258"
"I"	"BH-00419"	"-7.7961712"	"178.0449381"
"I"	"BH-00419"	"-7.8446717"	"142.4359505"
"I"	"BH-00419"	"-8.2035754"	"106.8269629"
"I"	"BH-00419"	"-8.2423758"	"71.21797526"
"I"	"BH-00419"	"-7.8543718"	"35.60898763"
"I"	"core"	"-7.3693668"	"0"
"J"	"margin"	"-2.0731122"	"1552.348543"
"J"	"BH-01767"	"-0.8605997"	"1517.471911"
"J"	"BH-01767"	"-2.1022125"	"1482.595697"
"J"	"BH-01767"	"-1.5881072"	"1448.15745"
"J"	"BH-01767"	"-3.1983238"	"1413.719208"
"J"	"BH-01767"	"-3.4311262"	"1379.280972"
"J"	"BH-01767"	"-1.0546017"	"1344.842742"
"J"	"BH-01767"	"-2.8200199"	"1310.404518"
"J"	"BH-01767"	"-2.8006197"	"1275.9663"
"J"	"BH-01767"	"-1.956711"	"1241.528091"
"J"	"BH-01767"	"-2.6745184"	"1207.089889"
"J"	"BH-01767"	"-3.1789236"	"1172.213718"
"J"	"BH-01767"	"-2.0149116"	"1137.775461"
"J"	"BH-01767"	"-3.3535254"	"1103.33721"
"J"	"BH-01767"	"-3.7318293"	"1068.898966"
"J"	"BH-01767"	"-3.4408263"	"1034.460729"
"J"	"BH-01767"	"-1.8694101"	"1000.0225"
"J"	"BH-01767"	"-3.3438253"	"965.5842791"
"J"	"BH-01767"	"-4.5369376"	"931.146068"
"J"	"BH-01767"	"-3.896731"	"896.7078677"
"J"	"BH-01767"	"-4.2362345"	"862.2696794"
"J"	"BH-01767"	"-2.635718"	"827.3934977"
"J"	"BH-01767"	"-4.4011362"	"792.955232"
"J"	"BH-01767"	"-4.8473408"	"758.5169741"
"J"	"BH-01767"	"-5.0316427"	"724.078725"
"J"	"BH-01767"	"-4.478737"	"689.6404861"
"J"	"BH-01767"	"-1.6851082"	"655.2022588"
"J"	"BH-01767"	"-3.120723"	"620.7640454"
"J"	"BH-01767"	"-3.9646317"	"586.325848"
"J"	"BH-01767"	"-3.8773308"	"551.8876697"
"J"	"BH-01767"	"-4.0519326"	"517.4495144"
"J"	"BH-01767"	"-3.896731"	"482.5733105"
"J"	"BH-01767"	"-4.0519326"	"448.1350243"
"J"	"BH-01767"	"-4.3138353"	"413.6967488"
"J"	"BH-01767"	"-4.9249416"	"379.2584871"
"J"	"BH-01767"	"-1.8694101"	"344.820243"
"J"	"BH-01767"	"-3.1013228"	"310.3820227"
"J"	"BH-01767"	"-3.4214261"	"275.9438349"
"J"	"BH-01767"	"-3.4505264"	"241.5056935"
"J"	"BH-01767"	"-4.1295334"	"207.0676218"
"J"	"BH-01767"	"-4.3914361"	"172.6296614"
"J"	"BH-01767"	"-5.254745"	"137.7534029"
"J"	"BH-01767"	"-4.187734"	"103.3150521"
"J"	"BH-01767"	"-3.993732"	"68.87670143"
"J"	"BH-01767"	"-4.1392335"	"34.43835072"
"J"	"core"	"-3.7221292"	"0"
"K"	"BH-01772"	"-2.7812195"	"1357.306892"
"K"	"BH-01772"	"-1.4038053"	"1322.479868"
"K"	"BH-01772"	"-0.9964011"	"1287.652904"
"K"	"BH-01772"	"-2.4611162"	"1252.826005"
"K"	"BH-01772"	"-2.5678173"	"1217.999179"
"K"	"BH-01772"	"-1.9664111"	"1183.17243"
"K"	"BH-01772"	"-0.1815927"	"1147.564813"
"K"	"BH-01772"	"-1.6075074"	"1111.957283"
"K"	"BH-01772"	"-3.4311262"	"1076.34985"
"K"	"BH-01772"	"-3.3729256"	"1040.742523"
"K"	"BH-01772"	"-3.3244251"	"1005.135314"
"K"	"BH-01772"	"-0.4240952"	"969.5282358"
"K"	"BH-01772"	"-2.1216127"	"933.9213029"
"K"	"BH-01772"	"-3.2274241"	"898.3145329"
"K"	"BH-01772"	"-2.926721"	"862.7079459"
"K"	"BH-01772"	"-1.8403098"	"827.1015657"
"K"	"BH-01772"	"-1.5008063"	"791.4954201"
"K"	"BH-01772"	"-2.9558213"	"755.8895422"
"K"	"BH-01772"	"-3.0043218"	"720.2839718"
"K"	"BH-01772"	"-3.896731"	"684.6787568"
"K"	"BH-01772"	"-4.0616327"	"649.0739557"
"K"	"BH-01772"	"-4.0810329"	"613.4696407"
"K"	"BH-01772"	"-4.7600399"	"577.8659014"
"K"	"BH-01772"	"-3.5960279"	"542.2628514"
"K"	"BH-01772"	"-1.9470109"	"506.6606359"
"K"	"BH-01772"	"-1.7724091"	"471.0594442"
"K"	"BH-01772"	"-2.9073208"	"434.8241024"
"K"	"BH-01772"	"-3.9355314"	"398.5887605"
"K"	"BH-01772"	"-4.4981372"	"362.3534186"
"K"	"BH-01772"	"-4.3526357"	"326.1180768"
"K"	"BH-01772"	"-4.4302365"	"289.8827349"
"K"	"BH-01772"	"-4.1683338"	"253.647393"
"K"	"BH-01772"	"-4.4011362"	"217.4120512"
"K"	"BH-01772"	"-4.7309396"	"181.1767093"
"K"	"BH-01772"	"-4.6630389"	"144.9413675"
"K"	"BH-01772"	"-4.6242385"	"108.7060256"
"K"	"BH-01772"	"-4.7503398"	"72.47068373"
"K"	"BH-01772"	"-4.4108363"	"36.23534186"
"K"	"core"	"-4.8279406"	"0"
"L"	"margin"	"-1.2680039"	"1371.849846"
"L"	"BH-01774"	"-2.4999166"	"1336.466984"
"L"	"BH-01774"	"-1.8791102"	"1301.084163"
"L"	"BH-01774"	"-0.2591935"	"1265.701387"
"L"	"BH-01774"	"-0.9285004"	"1230.318658"
"L"	"BH-01774"	"-2.2865144"	"1195.60905"
"L"	"BH-01774"	"-2.3253148"	"1160.226271"
"L"	"BH-01774"	"-2.247714"	"1124.843545"
"L"	"BH-01774"	"-2.8685204"	"1090.133937"
"L"	"BH-01774"	"-2.0343118"	"1054.751155"
"L"	"BH-01774"	"-1.4814061"	"1019.368432"
"L"	"BH-01774"	"-2.7812195"	"984.6588242"
"L"	"BH-01774"	"-3.1304231"	"949.2760399"
"L"	"BH-01774"	"-3.5281272"	"913.8933198"
"L"	"BH-01774"	"-3.2371242"	"879.1837123"
"L"	"BH-01774"	"-3.4602265"	"843.8009244"
"L"	"BH-01774"	"-3.2856247"	"808.4182086"
"L"	"BH-01774"	"-0.9576007"	"773.7086015"
"L"	"BH-01774"	"-2.4708163"	"738.3258088"
"L"	"BH-01774"	"-3.3923258"	"702.9430987"
"L"	"BH-01774"	"-3.1013228"	"668.2334921"
"L"	"BH-01774"	"-2.9655214"	"632.8506933"
"L"	"BH-01774"	"-3.3826257"	"597.4679908"
"L"	"BH-01774"	"-3.3923258"	"562.7583851"
"L"	"BH-01774"	"-1.665708"	"527.3755777"
"L"	"BH-01774"	"-1.9179106"	"491.9928861"
"L"	"BH-01774"	"-3.3826257"	"457.283282"
"L"	"BH-01774"	"-3.4020259"	"421.9004622"
"L"	"BH-01774"	"-3.9549316"	"386.5177874"
"L"	"BH-01774"	"-3.5475274"	"351.8081864"
"L"	"BH-01774"	"-3.4796267"	"316.4253466"
"L"	"BH-01774"	"-4.672739"	"281.0427014"
"L"	"BH-01774"	"-4.2944351"	"245.6603346"
"L"	"BH-01774"	"-4.7309396"	"210.9502311"
"L"	"BH-01774"	"-4.4108363"	"175.5676508"
"L"	"BH-01774"	"-4.6145384"	"140.1855913"
"L"	"BH-01774"	"-5.0219426"	"105.4751155"
"L"	"BH-01774"	"-4.9831422"	"70.09279564"
"L"	"BH-01774"	"-4.5660379"	"34.71310992"
"L"	"core"	"-4.3332355"	"0"
"M"	"margin"	"-0.6859979"	"1596.451377"
"M"	"BH-01776"	"-1.5202065"	"1561.2258"
"M"	"BH-01776"	"-2.247714"	"1526.000328"
"M"	"BH-01776"	"-2.4708163"	"1491.767073"
"M"	"BH-01776"	"-3.0916227"	"1456.416493"
"M"	"BH-01776"	"-1.6366077"	"1422.183181"
"M"	"BH-01776"	"-1.7045084"	"1386.957822"
"M"	"BH-01776"	"-0.4919959"	"1352.599349"
"M"	"BH-01776"	"0.7108165"	"1318.366034"
"M"	"BH-01776"	"-2.6260179"	"1283.140678"
"M"	"BH-01776"	"-2.7036187"	"1248.782207"
"M"	"BH-01776"	"-3.0819226"	"1213.556756"
"M"	"BH-01776"	"-3.1498233"	"1179.323535"
"M"	"BH-01776"	"-3.1595234"	"1144.965065"
"M"	"BH-01776"	"-3.605728"	"1109.739609"
"M"	"BH-01776"	"-3.4214261"	"1075.506392"
"M"	"BH-01776"	"-1.9276107"	"1040.155758"
"M"	"BH-01776"	"-0.6665977"	"1005.922462"
"M"	"BH-01776"	"0.0609098"	"971.6892507"
"M"	"BH-01776"	"-1.0740019"	"936.338614"
"M"	"BH-01776"	"-1.4911062"	"902.1053154"
"M"	"BH-01776"	"-1.8888103"	"866.8800378"
"M"	"BH-01776"	"-2.4223158"	"832.5214712"
"M"	"BH-01776"	"-2.1798133"	"798.2881685"
"M"	"BH-01776"	"-3.6445284"	"762.9377432"
"M"	"BH-01776"	"-3.9064311"	"728.7043296"
"M"	"BH-01776"	"-3.1789236"	"693.478911"
"M"	"BH-01776"	"-4.1198333"	"659.1206263"
"M"	"BH-01776"	"-3.702729"	"624.8871898"
"M"	"BH-01776"	"-4.0519326"	"589.6617675"
"M"	"BH-01776"	"-4.6242385"	"555.3035206"
"M"	"BH-01776"	"-3.8773308"	"520.0778788"
"M"	"BH-01776"	"-3.6154281"	"485.8446254"
"M"	"BH-01776"	"-3.5184271"	"447.4930167"
"M"	"BH-01776"	"-4.1586337"	"416.2607356"
"M"	"BH-01776"	"-4.8570409"	"382.0274859"
"M"	"BH-01776"	"-5.0025424"	"346.6770832"
"M"	"BH-01776"	"-5.0995434"	"312.4435949"
"M"	"BH-01776"	"-4.6436387"	"277.2183255"
"M"	"BH-01776"	"-4.6533388"	"242.860042"
"M"	"BH-01776"	"-4.8958413"	"208.6264605"
"M"	"BH-01776"	"-4.4302365"	"173.4012687"
"M"	"BH-01776"	"-4.8764411"	"139.0431588"
"M"	"BH-01776"	"-4.4496367"	"103.8171469"
"M"	"BH-01776"	"-4.3041352"	"69.46221995"
"M"	"BH-01776"	"-4.4884371"	"35.22782991"
"M"	"core"	"-4.0519326"	"0"
"N"	"margin"	"-1.5105064"	"1136.630987"
"N"	"BH-01877"	"-2.5581172"	"1101.406828"
"N"	"BH-01877"	"-2.9946217"	"1066.182911"
"N"	"BH-01877"	"-3.3826257"	"1032.052809"
"N"	"BH-01877"	"-2.3156147"	"997.8241328"
"N"	"BH-01877"	"-2.0634121"	"963.6939348"
"N"	"BH-01877"	"0.2840121"	"932.6869786"
"N"	"BH-01877"	"-1.9955114"	"894.3399801"
"N"	"BH-01877"	"-2.2768143"	"860.2098581"
"N"	"BH-01877"	"-2.7812195"	"825.9812347"
"N"	"BH-01877"	"-2.7521192"	"790.8558655"
"N"	"BH-01877"	"-2.7230189"	"756.725842"
"N"	"BH-01877"	"-2.8200199"	"722.4970588"
"N"	"BH-01877"	"-2.2962145"	"688.366908"
"N"	"BH-01877"	"-3.1304231"	"654.1383646"
"N"	"BH-01877"	"-3.4408263"	"619.0129239"
"N"	"BH-01877"	"-2.1798133"	"584.8828943"
"N"	"BH-01877"	"-0.9770009"	"550.6541564"
"N"	"BH-01877"	"-1.665708"	"516.5239588"
"N"	"BH-01877"	"-2.7230189"	"481.300322"
"N"	"BH-01877"	"-3.0916227"	"447.16999"
"N"	"BH-01877"	"-3.6833288"	"413.0399496"
"N"	"BH-01877"	"-4.3623358"	"378.8112987"
"N"	"BH-01877"	"-4.3138353"	"343.6859031"
"N"	"BH-01877"	"-3.6348283"	"309.45759"
"N"	"BH-01877"	"-4.3720359"	"275.3270782"
"N"	"BH-01877"	"-5.3614461"	"241.1970149"
"N"	"BH-01877"	"-4.3041352"	"206.9685967"
"N"	"BH-01877"	"-4.1683338"	"171.8429516"
"N"	"BH-01877"	"-4.1974341"	"137.6154061"
"N"	"BH-01877"	"-4.6436387"	"103.4842983"
"N"	"BH-01877"	"-4.3429356"	"69.35416354"
"N"	"BH-01877"	"-4.1198333"	"34.13209633"
"N"	"core"	"-4.0422325"	"0"
"O"	"BH-01922"	"-4.3138353"	"1977.07056"
"O"	"BH-01922"	"-4.3041352"	"1941.973481"
"O"	"BH-01922"	"-4.1101332"	"1906.238705"
"O"	"BH-01922"	"-3.1304231"	"1871.45398"
"O"	"BH-01922"	"-3.2468243"	"1835.719205"
"O"	"BH-01922"	"-5.0801432"	"1800.93448"
"O"	"BH-01922"	"-3.9355314"	"1765.199705"
"O"	"BH-01922"	"-3.1692235"	"1730.414979"
"O"	"BH-01922"	"-5.642749"	"1694.680206"
"O"	"BH-01922"	"-4.2944351"	"1659.895479"
"O"	"BH-01922"	"-3.508727"	"1624.160706"
"O"	"BH-01922"	"-5.5069476"	"1589.375978"
"O"	"BH-01922"	"-4.1780339"	"1553.641207"
"O"	"BH-01922"	"-2.4320159"	"1517.906453"
"O"	"BH-01922"	"-5.060743"	"1483.121708"
"O"	"BH-01922"	"-5.4778473"	"1447.386956"
"O"	"BH-01922"	"-5.5554481"	"1412.602209"
"O"	"BH-01922"	"-2.9558213"	"1376.867459"
"O"	"BH-01922"	"-5.0510429"	"1342.08271"
"O"	"BH-01922"	"-5.3226457"	"1306.347963"
"O"	"BH-01922"	"-6.0113528"	"1271.563211"
"O"	"BH-01922"	"-3.5766277"	"1235.828467"
"O"	"BH-01922"	"-5.060743"	"1201.043713"
"O"	"BH-01922"	"-5.9531522"	"1165.308972"
"O"	"BH-01922"	"-6.2829556"	"1129.574256"
"O"	"BH-01922"	"-4.3914361"	"1094.789477"
"O"	"BH-01922"	"-4.9928423"	"1059.054767"
"O"	"BH-01922"	"-6.6612595"	"1024.269984"
"O"	"BH-01922"	"-6.8940619"	"988.5352801"
"O"	"BH-01922"	"-6.0598533"	"953.7504915"
"O"	"BH-01922"	"-6.0501532"	"918.0157951"
"O"	"BH-01922"	"-4.1295334"	"883.2310004"
"O"	"BH-01922"	"-6.0598533"	"847.4963127"
"O"	"BH-01922"	"-6.2344551"	"812.7115109"
"O"	"BH-01922"	"-6.4672575"	"776.9768336"
"O"	"BH-01922"	"-6.5060579"	"741.2422006"
"O"	"BH-01922"	"-5.3711462"	"706.1451692"
"O"	"BH-01922"	"-4.0519326"	"670.7227445"
"O"	"BH-01922"	"-6.6321592"	"635.625676"
"O"	"BH-01922"	"-5.4584471"	"600.2032989"
"O"	"BH-01922"	"-6.8940619"	"565.1061847"
"O"	"BH-01922"	"-6.3993568"	"529.683868"
"O"	"BH-01922"	"-6.2926557"	"494.5866961"
"O"	"BH-01922"	"-6.8261612"	"459.1644586"
"O"	"BH-01922"	"-6.1859546"	"424.0672117"
"O"	"BH-01922"	"-5.4972475"	"388.6450823"
"O"	"BH-01922"	"-5.6136487"	"352.5975042"
"O"	"BH-01922"	"-6.903762"	"318.1257613"
"O"	"BH-01922"	"-5.9434521"	"282.0780034"
"O"	"BH-01922"	"-7.000763"	"247.6065427"
"O"	"BH-01922"	"-6.1471542"	"211.5585025"
"O"	"BH-01922"	"-7.6409696"	"177.087549"
"O"	"BH-01922"	"-5.0995434"	"141.0390017"
"O"	"BH-01922"	"-5.0995434"	"106.5692263"
"O"	"BH-01922"	"-6.2441552"	"70.51950085"
"O"	"BH-01922"	"-6.3702565"	"34.78505426"
"O"	"core"	"-5.9628523"	"0"
"P"	"margin"	"-6.9425624"	"1042.253328"
"P"	"BH-00424"	"-7.2141652"	"1007.025819"
"P"	"BH-00424"	"-4.3429356"	"971.798333"
"P"	"BH-00424"	"-5.8658513"	"936.5708729"
"P"	"BH-00424"	"-6.418757"	"902.33752"
"P"	"BH-00424"	"-7.6603698"	"867.1101429"
"P"	"BH-00424"	"-7.485768"	"832.9855941"
"P"	"BH-00424"	"-7.8252715"	"797.7581087"
"P"	"BH-00424"	"-7.8058713"	"763.5247213"
"P"	"BH-00424"	"-7.7476707"	"728.2973294"
"P"	"BH-00424"	"-6.8164611"	"694.1728891"
"P"	"BH-00424"	"-5.2935454"	"658.9453695"
"P"	"BH-00424"	"-5.5845484"	"624.7119336"
"P"	"BH-00424"	"-5.9919526"	"589.4845206"
"P"	"BH-00424"	"-7.8834721"	"555.3602434"
"P"	"BH-00424"	"-5.9143518"	"520.1326754"
"P"	"BH-00424"	"-6.0889536"	"485.8991665"
"P"	"BH-00424"	"-6.8358613"	"450.6717209"
"P"	"BH-00424"	"-6.8261612"	"416.4384708"
"P"	"BH-00424"	"-8.0192735"	"381.3200755"
"P"	"BH-00424"	"-7.4566677"	"347.0864446"
"P"	"BH-00424"	"-7.7961712"	"311.8589425"
"P"	"BH-00424"	"-7.6409696"	"277.6256472"
"P"	"BH-00424"	"-7.1462645"	"242.5077318"
"P"	"BH-00424"	"-8.1356747"	"208.2738582"
"P"	"BH-00424"	"-6.6418593"	"173.0462366"
"P"	"BH-00424"	"-7.5439686"	"138.8128236"
"P"	"BH-00424"	"-6.4866577"	"103.696673"
"P"	"BH-00424"	"-6.6903598"	"69.46221995"
"P"	"BH-00424"	"-5.9046517"	"34.23448554"
"P"	"core"	"-6.7679606"	"0"
"2"	"rim"	"-5.5069476"	"1567.713303"
"2"	"BH-91068"	"-5.6524491"	"1531.941579"
"2"	"BH-91068"	"-6.2441552"	"1496.170111"
