Fish_ID;Year;Area;Box;Well;Sex;TL;Transmitter;DST;file.name
BH-90189;2020;P;1;G7;F;786;12219;NA;P2020-2019-0-Box1.csv
BH-90191;2020;P;1;G8;M;602;12076;NA;P2020-2019-0-Box1.csv
BH-90524;2020;P;1;G9;F;673;NA;NA;P2020-2019-0-Box1.csv
BH-50922;2020;P;1;H1;U;650;NA;NA;P2020-2019-0-Box1.csv
BH-90728;2020;P;1;H2;F;680;NA;NA;P2020-2019-0-Box1.csv
BH-90528;2020;P;1;H3;F;720;NA;NA;P2020-2019-0-Box1.csv
BH-90601;2020;P;1;H4;F;895;NA;NA;P2020-2019-0-Box1.csv
BH-90237;2020;P;1;H5;F;706;12155;NA;P2020-2019-0-Box1.csv
BH-90225;2020;P;1;H6;M;705;12153;NA;P2020-2019-0-Box1.csv
BH-90232;2020;P;1;H7;F;800;12109;NA;P2020-2019-0-Box1.csv
BH-90587;2020;P;1;H8;F;749;NA;NA;P2020-2019-0-Box1.csv
BH-90174;2020;P;1;H9;F;828;12077;NA;P2020-2019-0-Box1.csv
BH-90195;2020;P;1;I1;F;967;12222;NA;P2020-2019-0-Box1.csv
BH-90525;2020;P;1;I2;F;881;NA;NA;P2020-2019-0-Box1.csv
BH-90184;2020;P;1;I3;M;632;12079;NA;P2020-2019-0-Box1.csv
BH-90527;2020;P;1;I4;F;835;NA;NA;P2020-2019-0-Box1.csv
BH-90186;2020;P;1;I5;F;1100;12224;NA;P2020-2019-0-Box1.csv
BH-90173;2020;P;1;I6;F;708;12218;NA;P2020-2019-0-Box1.csv
BH-90213;2020;P;1;I7;M;629;12078;NA;P2020-2019-0-Box1.csv
BH-90581;2020;P;1;I8;M;527;NA;NA;P2020-2019-0-Box1.csv
BH-90071;2020;P;1;I9;F;1005;NA;NA;P2020-2019-0-Box1.csv
P1;0;Peene;2;A1;NA;NA;NA;NA;Peene0--Box2.csv
P2;0;Peene;2;A2;NA;NA;NA;NA;Peene0--Box2.csv
P3;0;Peene;2;A3;NA;NA;NA;NA;Peene0--Box2.csv
P4;0;Peene;2;A4;NA;NA;NA;NA;Peene0--Box2.csv
P5;0;Peene;2;A5;NA;NA;NA;NA;Peene0--Box2.csv
P6;0;Peene;2;A6;NA;NA;NA;NA;Peene0--Box2.csv
P7;0;Peene;2;A7;NA;NA;NA;NA;Peene0--Box2.csv
P8;0;Peene;2;A8;NA;NA;NA;NA;Peene0--Box2.csv
P9;0;Peene;2;A9;NA;NA;NA;NA;Peene0--Box2.csv
P10;0;Peene;2;B1;NA;NA;NA;NA;Peene0--Box2.csv
P11;0;Peene;2;B2;NA;NA;NA;NA;Peene0--Box2.csv
P12;0;Peene;2;B3;NA;NA;NA;NA;Peene0--Box2.csv
P13;0;Peene;2;B4;NA;NA;NA;NA;Peene0--Box2.csv
P14;0;Peene;2;B5;NA;NA;NA;NA;Peene0--Box2.csv
P15;0;Peene;2;B6;NA;NA;NA;NA;Peene0--Box2.csv
P16;0;Peene;2;B7;NA;NA;NA;NA;Peene0--Box2.csv
P17;0;Peene;2;B8;NA;NA;NA;NA;Peene0--Box2.csv
P18;0;Peene;2;B9;NA;NA;NA;NA;Peene0--Box2.csv
P19;0;Peene;2;C1;NA;NA;NA;NA;Peene0--Box2.csv
BH-90041;2020;Peene;1;A1;F;694;12262;NA;Peene2020-2019-0--Box1.csv
BH-90042;2020;Peene;1;A2;M;566;NA;NA;Peene2020-2019-0--Box1.csv
BH-90039;2020;Peene;1;A3;M;625;12028;NA;Peene2020-2019-0--Box1.csv
BH-90038;2020;Peene;1;A4;M;556;NA;NA;Peene2020-2019-0--Box1.csv
BH-90045;2020;Peene;1;A5;M;526;NA;NA;Peene2020-2019-0--Box1.csv
BH-90035;2020;Peene;1;A6;F;523;NA;NA;Peene2020-2019-0--Box1.csv
BH-90031;2020;Peene;1;A7;F;977;12290;NA;Peene2020-2019-0--Box1.csv
BH-90047;2020;Peene;1;A8;M;571;NA;NA;Peene2020-2019-0--Box1.csv
BH-90030;2020;Peene;1;A9;M;677;12293;NA;Peene2020-2019-0--Box1.csv
BH-90024;2020;Peene;1;B1;M;457;NA;NA;Peene2020-2019-0--Box1.csv
BH-90026;2020;Peene;1;B2;M;547;NA;NA;Peene2020-2019-0--Box1.csv
BH-90022;2020;Peene;1;B3;M;554;NA;NA;Peene2020-2019-0--Box1.csv
BH-90008;2020;Peene;1;B4;M;563;12037;NA;Peene2020-2019-0--Box1.csv
BH-90069;2020;Peene;1;B5;M;665;12295;NA;Peene2020-2019-0--Box1.csv
BH-90029;2020;Peene;1;B6;F;761;12298;NA;Peene2020-2019-0--Box1.csv
BH-90054;2020;Peene;1;B7;F;564;12024;NA;Peene2020-2019-0--Box1.csv
BH-90056;2020;Peene;1;B8;F;841;12017;NA;Peene2020-2019-0--Box1.csv
BH-90048;2020;Peene;1;B9;M;588;NA;NA;Peene2020-2019-0--Box1.csv
BH-90013;2020;Peene;1;C1;F;688;12294;NA;Peene2020-2019-0--Box1.csv
BH-90006;2020;Peene;1;C2;F;678;12296;NA;Peene2020-2019-0--Box1.csv
BH-90010;2020;Peene;1;C3;F;689;12292;NA;Peene2020-2019-0--Box1.csv
BH-90070;2020;Peene;1;C4;F;635;12299;NA;Peene2020-2019-0--Box1.csv
BH-90067;2020;Peene;1;C5;M;735;12025;NA;Peene2020-2019-0--Box1.csv
BH-90068;2020;Peene;1;C6;M;580;12041;NA;Peene2020-2019-0--Box1.csv
BH-90036;2020;Peene;1;C7;F;755;12259;NA;Peene2020-2019-0--Box1.csv
BH-90023;2020;Peene;1;C8;F;613;12297;NA;Peene2020-2019-0--Box1.csv
BH-90057;2020;Peene;1;C9;F;712;12261;NA;Peene2020-2019-0--Box1.csv
BH-90062;2020;Peene;1;D1;F;916;NA;NA;Peene2020-2019-0--Box1.csv
BH-90061;2020;Peene;1;D2;M;713;12027;NA;Peene2020-2019-0--Box1.csv
BH-90060;2020;Peene;1;D3;M;676;12026;NA;Peene2020-2019-0--Box1.csv
BH-90059;2020;Peene;1;D4;M;594;12036;NA;Peene2020-2019-0--Box1.csv
BH-90065;2020;Peene;1;D5;M;672;12257;NA;Peene2020-2019-0--Box1.csv
BH-90087;2020;Peene;1;D6;M;501;NA;NA;Peene2020-2019-0--Box1.csv
BH-90090;2020;Peene;1;D7;M;686;NA;NA;Peene2020-2019-0--Box1.csv
BH-00561;0;Peene;1;D8;F;690;NA;NA;Peene2020-2019-0--Box1.csv
BH-00445;2019;Peene;1;D9;F;1040;NA;NA;Peene2020-2019-0--Box1.csv
BH-00428;2019;Peene;1;A1;M;504;NA;NA;Peene2020-2019-Box1.csv
BH-00358;2019;Peene;1;A2;F;887;NA;NA;Peene2020-2019-Box1.csv
BH-00351;2019;Peene;1;A3;F;745;NA;NA;Peene2020-2019-Box1.csv
BH-00355;2019;Peene;1;A4;M;552;NA;NA;Peene2020-2019-Box1.csv
BH-00415;2019;Peene;1;A5;F;664;NA;NA;Peene2020-2019-Box1.csv
BH-00419;2019;Peene;1;A6;F;958;NA;NA;Peene2020-2019-Box1.csv
BH-00423;2019;Peene;1;A7;M;388;NA;NA;Peene2020-2019-Box1.csv
BH-00420;2019;Peene;1;A8;M;295;NA;NA;Peene2020-2019-Box1.csv
BH-00431;2019;Peene;1;A9;F;777;NA;NA;Peene2020-2019-Box1.csv
BH-00424;2019;Peene;1;B1;M;425;NA;NA;Peene2020-2019-Box1.csv
BH-00426;2019;Peene;1;B2;M;432;NA;NA;Peene2020-2019-Box1.csv
BH-00421;2019;Peene;1;B3;M;304;NA;NA;Peene2020-2019-Box1.csv
BH-00357;2019;Peene;1;B4;F;721;NA;NA;Peene2020-2019-Box1.csv
BH-00416;2019;Peene;1;B5;F;415;NA;NA;Peene2020-2019-Box1.csv
BH-90035;2020;Peene;1;B6;F;523;NA;NA;Peene2020-2019-Box1.csv
BH-93042;2022;Recknitz;3;A1;M;557;NA;NA;Recknitz2022--Box3.csv
BH-93028;2022;Recknitz;3;A2;NA;240;NA;NA;Recknitz2022--Box3.csv
BH-93103;2022;Recknitz;3;A3;M;628;NA;NA;Recknitz2022--Box3.csv
BH-93039;2022;Recknitz;3;A4;F;828;NA;NA;Recknitz2022--Box3.csv
BH-93072;2022;Recknitz;3;A5;F;813;NA;NA;Recknitz2022--Box3.csv
BH-93019;2022;Recknitz;3;A6;NA;189;NA;NA;Recknitz2022--Box3.csv
BH-93018;2022;Recknitz;3;A7;F;451;NA;NA;Recknitz2022--Box3.csv
BH-93046;2022;Recknitz;3;A8;F;904;NA;NA;Recknitz2022--Box3.csv
BH-93027;2022;Recknitz;3;A9;NA;183;NA;NA;Recknitz2022--Box3.csv
BH-93043;2022;Recknitz;3;B1;M;567;NA;NA;Recknitz2022--Box3.csv
BH-93083;2022;Recknitz;3;B2;M;591;NA;NA;Recknitz2022--Box3.csv
BH-93030;2022;Recknitz;3;B3;NA;279;NA;NA;Recknitz2022--Box3.csv
BH-93026;2022;Recknitz;3;B4;M;365;NA;NA;Recknitz2022--Box3.csv
BH-93040;2022;Recknitz;3;B5;M;571;NA;NA;Recknitz2022--Box3.csv
BH-93024;2022;Recknitz;3;B6;NA;170;NA;NA;Recknitz2022--Box3.csv
BH-93037;2022;Recknitz;3;B7;M;614;NA;NA;Recknitz2022--Box3.csv
BH-93041;2022;Recknitz;3;B8;F;408;NA;NA;Recknitz2022--Box3.csv
BH-93078;2022;Recknitz;3;B9;NA;166;NA;NA;Recknitz2022--Box3.csv
BH-93029;2022;Recknitz;3;C1;NA;151;NA;NA;Recknitz2022--Box3.csv
BH-93033;2022;Recknitz;3;C2;NA;152;NA;NA;Recknitz2022--Box3.csv
BH-93011;2022;Recknitz;3;C3;NA;192;NA;NA;Recknitz2022--Box3.csv
BH-93031;2022;Recknitz;3;C4;NA;137;NA;NA;Recknitz2022--Box3.csv
BH-93113;2022;Recknitz;3;C5;M;533;NA;NA;Recknitz2022--Box3.csv
BH-92999;2022;Recknitz;3;C6;NA;136;NA;NA;Recknitz2022--Box3.csv
BH-93001;2022;Recknitz;3;C7;NA;145;NA;NA;Recknitz2022--Box3.csv
BH-93017;2022;Recknitz;3;C8;F;388;NA;NA;Recknitz2022--Box3.csv
BH-93004;2022;Recknitz;3;C9;NA;141;NA;NA;Recknitz2022--Box3.csv
BH-92992;2022;Recknitz;3;D1;NA;151;NA;NA;Recknitz2022--Box3.csv
BH-91548;2022;Recknitz;3;D2;F;784;NA;NA;Recknitz2022--Box3.csv
BH-91562;2022;Recknitz;3;D3;M;688;NA;NA;Recknitz2022--Box3.csv
BH-93008;2022;Recknitz;3;D4;NA;168;NA;NA;Recknitz2022--Box3.csv
BH-91540;2022;Recknitz;3;D5;F;750;NA;NA;Recknitz2022--Box3.csv
BH-93038;2022;Recknitz;3;D6;M;438;NA;NA;Recknitz2022--Box3.csv
BH-93012;2022;Recknitz;3;D7;NA;163;NA;NA;Recknitz2022--Box3.csv
BH-93045;2022;Recknitz;3;D8;F;869;NA;NA;Recknitz2022--Box3.csv
BH-93032;2022;Recknitz;3;D9;NA;195;NA;NA;Recknitz2022--Box3.csv
BH-93016;2022;Recknitz;3;E1;F;397;NA;NA;Recknitz2022--Box3.csv
BH-93020;2022;Recknitz;3;E2;M;482;NA;NA;Recknitz2022--Box3.csv
BH-93129;2022;Recknitz;3;E3;NA;149;NA;NA;Recknitz2022--Box3.csv
BH-93010;2022;Recknitz;3;E4;M;235;NA;NA;Recknitz2022--Box3.csv
BH-93021;2022;Recknitz;3;E5;F;427;NA;NA;Recknitz2022--Box3.csv
BH-93022;2022;Recknitz;3;E6;M;499;NA;NA;Recknitz2022--Box3.csv
BH-93025;2022;Recknitz;3;E7;M;497;NA;NA;Recknitz2022--Box3.csv
BH-93000;2022;Recknitz;3;E8;F;227;NA;NA;Recknitz2022--Box3.csv
BH-93044;2022;Recknitz;3;E9;F;634;NA;NA;Recknitz2022--Box3.csv
BH-93023;2022;Recknitz;3;F1;M;227;NA;NA;Recknitz2022--Box3.csv
BH-93035;2022;Recknitz;3;F2;NA;164;NA;NA;Recknitz2022--Box3.csv
BH-00660;0;S;7;A1;U;950;NA;NA;S2020-0--Box7.csv
BH-00659;0;S;7;A2;F;860;NA;NA;S2020-0--Box7.csv
BH-00735;0;S;7;A3;M;670;NA;NA;S2020-0--Box7.csv
BH-00657;0;S;7;A4;M;785;NA;NA;S2020-0--Box7.csv
BH-00658;0;S;7;A5;F;780;NA;NA;S2020-0--Box7.csv
BH-00749;0;S;7;A6;M;725;NA;NA;S2020-0--Box7.csv
BH-00748;0;S;7;A7;F;1020;NA;NA;S2020-0--Box7.csv
BH-00733;0;S;7;A8;M;735;NA;NA;S2020-0--Box7.csv
BH-90160;2020;S;7;A9;M;805;NA;NA;S2020-0--Box7.csv
BH-00654;0;S;7;B1;M;1030;NA;NA;S2020-0--Box7.csv
BH-00655;0;S;7;B2;M;950;NA;NA;S2020-0--Box7.csv
BH-00656;0;S;7;B3;M;540;NA;NA;S2020-0--Box7.csv
BH-00662;0;S;7;B4;U;650;NA;NA;S2020-0--Box7.csv
BH-00661;0;S;7;B5;U;650;NA;NA;S2020-0--Box7.csv
BH-00664;0;S;7;B6;M;680;NA;NA;S2020-0--Box7.csv
BH-00663;0;S;7;B7;U;900;NA;NA;S2020-0--Box7.csv
BH-00666;0;S;7;B8;M;720;NA;NA;S2020-0--Box7.csv
BH-00665;0;S;7;B9;M;700;NA;NA;S2020-0--Box7.csv
BH-00669;0;S;7;C1;U;610;NA;NA;S2020-0--Box7.csv
BH-00675;0;S;7;C2;F;990;NA;NA;S2020-0--Box7.csv
BH-00668;0;S;7;C3;U;550;NA;NA;S2020-0--Box7.csv
BH-90148;2020;S;1;A1;M;696;12050;NA;S2020-0-Box1.csv
BH-90151;2020;S;1;A2;F;926;12054;NA;S2020-0-Box1.csv
BH-90152;2020;S;1;A3;M;695;12055;NA;S2020-0-Box1.csv
BH-90153;2020;S;1;A4;M;756;NA;NA;S2020-0-Box1.csv
BH-90154;2020;S;1;A5;F;712;12011;NA;S2020-0-Box1.csv
BH-90155;2020;S;1;A6;M;726;12051;NA;S2020-0-Box1.csv
BH-90156;2020;S;1;A7;F;798;12254;NA;S2020-0-Box1.csv
BH-90157;2020;S;1;A8;M;793;12252;NA;S2020-0-Box1.csv
BH-90158;2020;S;1;A9;M;711;NA;NA;S2020-0-Box1.csv
BH-90139;2020;S;1;B1;F;771;12102;NA;S2020-0-Box1.csv
BH-90140;2020;S;1;B2;F;940;12251;NA;S2020-0-Box1.csv
BH-90141;2020;S;1;B3;M;745;12269;NA;S2020-0-Box1.csv
BH-90142;2020;S;1;B4;F;894;12208;NA;S2020-0-Box1.csv
BH-90143;2020;S;1;B5;M;753;12016;NA;S2020-0-Box1.csv
BH-90144;2020;S;1;B6;F;799;12046;NA;S2020-0-Box1.csv
BH-90145;2020;S;1;B7;M;721;12042;NA;S2020-0-Box1.csv
BH-90146;2020;S;1;B8;M;730;12023;NA;S2020-0-Box1.csv
BH-90147;2020;S;1;B9;F;1082;12210;NA;S2020-0-Box1.csv
BH-90123;2020;S;1;C1;M;741;12010;NA;S2020-0-Box1.csv
BH-90125;2020;S;1;C2;F;787;12205;NA;S2020-0-Box1.csv
BH-90126;2020;S;1;C3;M;755;12267;NA;S2020-0-Box1.csv
BH-90128;2020;S;1;C4;F;870;12253;NA;S2020-0-Box1.csv
BH-90129;2020;S;1;C5;M;804;12090;NA;S2020-0-Box1.csv
BH-90131;2020;S;1;C6;M;684;NA;NA;S2020-0-Box1.csv
BH-90135;2020;S;1;C7;M;815;12014;NA;S2020-0-Box1.csv
BH-90136;2020;S;1;C8;F;1102;12271;NA;S2020-0-Box1.csv
BH-90138;2020;S;1;C9;F;753;12085;NA;S2020-0-Box1.csv
BH-90105;2020;S;1;D1;M;681;12009;NA;S2020-0-Box1.csv
BH-90107;2020;S;1;D2;M;744;12105;NA;S2020-0-Box1.csv
BH-90110;2020;S;1;D3;M;671;12012;NA;S2020-0-Box1.csv
BH-90111;2020;S;1;D4;M;744;12003;NA;S2020-0-Box1.csv
BH-90112;2020;S;1;D5;F;786;12084;NA;S2020-0-Box1.csv
BH-90113;2020;S;1;D6;F;1005;12270;NA;S2020-0-Box1.csv
BH-90116;2020;S;1;D7;M;753;12214;NA;S2020-0-Box1.csv
BH-90118;2020;S;1;D8;M;906;NA;NA;S2020-0-Box1.csv
BH-90121;2020;S;1;D9;F;800;12213;NA;S2020-0-Box1.csv
BH-90092;2020;S;1;E1;M;616;12001;NA;S2020-0-Box1.csv
BH-90094;2020;S;1;E2;F;777;12006;NA;S2020-0-Box1.csv
BH-90096;2020;S;1;E3;M;671;NA;NA;S2020-0-Box1.csv
BH-90097;2020;S;1;E4;F;831;12209;NA;S2020-0-Box1.csv
BH-90099;2020;S;1;E5;F;880;12255;NA;S2020-0-Box1.csv
BH-90091;2020;S;1;E6;F;780;12005;NA;S2020-0-Box1.csv
BH-90101;2020;S;1;E7;F;865;12000;NA;S2020-0-Box1.csv
BH-90103;2020;S;1;E8;F;971;12206;NA;S2020-0-Box1.csv
BH-90104;2020;S;1;E9;M;798;NA;NA;S2020-0-Box1.csv
BH-90089;2020;S;1;F1;M;726;12008;NA;S2020-0-Box1.csv
BH-90088;2020;S;1;F2;M;717;12004;NA;S2020-0-Box1.csv
BH-90085;2020;S;1;F3;F;1170;12211;NA;S2020-0-Box1.csv
BH-90083;2020;S;1;F4;M;726;NA;NA;S2020-0-Box1.csv
BH-90064;2020;S;1;F5;F;711;12045;NA;S2020-0-Box1.csv
BH-90050;2020;S;1;F6;F;890;12007;NA;S2020-0-Box1.csv
BH-90074;2020;S;1;F7;F;1210;12207;NA;S2020-0-Box1.csv
BH-90073;2020;S;1;F8;F;989;12212;NA;S2020-0-Box1.csv
BH-90081;2020;S;1;F9;M;725;12013;NA;S2020-0-Box1.csv
BH-90080;2020;S;1;G1;M;721;NA;NA;S2020-0-Box1.csv
BH-90079;2020;S;1;G2;F;640;12087;NA;S2020-0-Box1.csv
BH-90066;2020;S;1;G3;M;769;12002;NA;S2020-0-Box1.csv
BH-90298;2020;S;1;G4;F;761;NA;NA;S2020-0-Box1.csv
BH-90297;2020;S;1;G5;M;706;NA;NA;S2020-0-Box1.csv
BH-90296;2020;S;1;G6;F;795;NA;NA;S2020-0-Box1.csv
BH-90281;2020;S;1;G7;M;746;NA;NA;S2020-0-Box1.csv
BH-90271;2020;S;1;G8;M;722;NA;NA;S2020-0-Box1.csv
BH-90272;2020;S;1;G9;M;692;NA;NA;S2020-0-Box1.csv
BH-90175;2020;S;1;H1;F;775;NA;NA;S2020-0-Box1.csv
BH-90217;2020;S;1;H2;M;827;NA;NA;S2020-0-Box1.csv
BH-90218;2020;S;1;H3;M;608;NA;NA;S2020-0-Box1.csv
BH-90196;2020;S;1;H4;F;825;NA;NA;S2020-0-Box1.csv
BH-90197;2020;S;1;H5;F;781;NA;NA;S2020-0-Box1.csv
BH-90260;2020;S;1;H6;M;765;NA;NA;S2020-0-Box1.csv
BH-90251;2020;S;1;H7;M;738;NA;NA;S2020-0-Box1.csv
BH-90233;2020;S;1;H8;F;902;NA;NA;S2020-0-Box1.csv
BH-90262;2020;S;1;H9;F;735;NA;NA;S2020-0-Box1.csv
BH-90185;2020;S;1;I1;M;732;NA;NA;S2020-0-Box1.csv
BH-90210;2020;S;1;I2;M;707;NA;NA;S2020-0-Box1.csv
BH-90243;2020;S;1;I3;F;866;NA;NA;S2020-0-Box1.csv
BH-90279;2020;S;1;I4;U;765;NA;NA;S2020-0-Box1.csv
BH-90287;2020;S;1;I5;M;710;NA;NA;S2020-0-Box1.csv
BH-90179;2020;S;1;I6;F;1013;NA;NA;S2020-0-Box1.csv
BH-90178;2020;S;1;I7;M;756;NA;NA;S2020-0-Box1.csv
BH-90078;2020;S;1;I8;M;717;NA;NA;S2020-0-Box1.csv
BH-90169;2020;S;1;I9;F;682;NA;NA;S2020-0-Box1.csv
R1;0;SAB;1;A1;NA;NA;NA;NA;SAB0--Box1.csv
R2;0;SAB;1;A2;NA;NA;NA;NA;SAB0--Box1.csv
R3;0;SAB;1;A3;NA;NA;NA;NA;SAB0--Box1.csv
R4;0;SAB;1;A4;NA;NA;NA;NA;SAB0--Box1.csv
R5;0;SAB;1;A5;NA;NA;NA;NA;SAB0--Box1.csv
R6;0;SAB;1;A6;NA;NA;NA;NA;SAB0--Box1.csv
R7;0;SAB;1;A7;NA;NA;NA;NA;SAB0--Box1.csv
R8;0;SAB;1;A8;NA;NA;NA;NA;SAB0--Box1.csv
R9;0;SAB;1;A9;NA;NA;NA;NA;SAB0--Box1.csv
R10;0;SAB;1;B1;NA;NA;NA;NA;SAB0--Box1.csv
R11;0;SAB;1;B2;NA;NA;NA;NA;SAB0--Box1.csv
R12;0;SAB;1;B3;NA;NA;NA;NA;SAB0--Box1.csv
R13;0;SAB;1;B4;NA;NA;NA;NA;SAB0--Box1.csv
R14;0;SAB;1;B5;NA;NA;NA;NA;SAB0--Box1.csv
R15;0;SAB;1;B6;NA;NA;NA;NA;SAB0--Box1.csv
R16;0;SAB;1;B7;NA;NA;NA;NA;SAB0--Box1.csv
R17;0;SAB;1;B8;NA;NA;NA;NA;SAB0--Box1.csv
R18;0;SAB;1;B9;NA;NA;NA;NA;SAB0--Box1.csv
R19;0;SAB;1;C1;NA;NA;NA;NA;SAB0--Box1.csv
R20;0;SAB;1;C2;NA;NA;NA;NA;SAB0--Box1.csv
R21;0;SAB;1;C3;NA;NA;NA;NA;SAB0--Box1.csv
R22;0;SAB;1;C4;NA;NA;NA;NA;SAB0--Box1.csv
R23;0;SAB;1;C5;NA;NA;NA;NA;SAB0--Box1.csv
R24;0;SAB;1;C6;NA;NA;NA;NA;SAB0--Box1.csv
R25;0;SAB;1;C7;NA;NA;NA;NA;SAB0--Box1.csv
R26;0;SAB;1;C8;NA;NA;NA;NA;SAB0--Box1.csv
R27;0;SAB;1;C9;NA;NA;NA;NA;SAB0--Box1.csv
R28;0;SAB;1;D1;NA;NA;NA;NA;SAB0--Box1.csv
R29;0;SAB;1;D2;NA;NA;NA;NA;SAB0--Box1.csv
R30;0;SAB;1;D3;NA;NA;NA;NA;SAB0--Box1.csv
R31;0;SAB;1;D4;NA;NA;NA;NA;SAB0--Box1.csv
R32;0;SAB;1;D5;NA;NA;NA;NA;SAB0--Box1.csv
R33;0;SAB;1;D6;NA;NA;NA;NA;SAB0--Box1.csv
R34;0;SAB;1;D7;NA;NA;NA;NA;SAB0--Box1.csv
R35;0;SAB;1;D8;NA;NA;NA;NA;SAB0--Box1.csv
R36;0;SAB;1;D9;NA;NA;NA;NA;SAB0--Box1.csv
R37;0;SAB;1;E1;NA;NA;NA;NA;SAB0--Box1.csv
R38;0;SAB;1;E2;NA;NA;NA;NA;SAB0--Box1.csv
R39;0;SAB;1;E3;NA;NA;NA;NA;SAB0--Box1.csv
R40;0;SAB;1;E4;NA;NA;NA;NA;SAB0--Box1.csv
R41;0;SAB;1;E5;NA;NA;NA;NA;SAB0--Box1.csv
R42;0;SAB;1;E6;NA;NA;NA;NA;SAB0--Box1.csv
R43;0;SAB;1;E7;NA;NA;NA;NA;SAB0--Box1.csv
R44;0;SAB;1;E8;NA;NA;NA;NA;SAB0--Box1.csv
R45;0;SAB;1;E9;NA;NA;NA;NA;SAB0--Box1.csv
R46;0;SAB;1;F1;NA;NA;NA;NA;SAB0--Box1.csv
R47;0;SAB;1;F2;NA;NA;NA;NA;SAB0--Box1.csv
R48;0;SAB;1;F3;NA;NA;NA;NA;SAB0--Box1.csv
R49;0;SAB;1;F4;NA;NA;NA;NA;SAB0--Box1.csv
R50;0;SAB;1;F5;NA;NA;NA;NA;SAB0--Box1.csv
BH-90951;2021;SB;1;A1;M;697;NA;NA;SB2021-Box1.csv
BH-91043;2021;SB;1;A2;F;762;NA;S10873;SB2021-Box1.csv
BH-90903;2021;SB;1;A3;M;718;NA;NA;SB2021-Box1.csv
BH-90865;2021;SB;1;A4;F;778;NA;NA;SB2021-Box1.csv
BH-90968;2021;SB;1;A5;M;638;NA;NA;SB2021-Box1.csv
BH-91035;2021;SB;1;A6;M;672;NA;NA;SB2021-Box1.csv
BH-90944;2021;SB;1;A7;F;911;NA;NA;SB2021-Box1.csv
BH-90974;2021;SB;1;A8;M;718;NA;NA;SB2021-Box1.csv
BH-91033;2021;SB;1;A9;F;734;NA;NA;SB2021-Box1.csv
BH-91066;2021;SB;1;B1;M;667;NA;S10878;SB2021-Box1.csv
BH-91005;2021;SB;1;B2;F;696;NA;S10891;SB2021-Box1.csv
BH-91036;2021;SB;1;B3;M;751;NA;NA;SB2021-Box1.csv
BH-90948;2021;SB/KB;1;B4;F;1060;NA;NA;SB2021-Box1.csv
BH-90920;2021;SB/KB;1;B5;F;1152;NA;NA;SB2021-Box1.csv
BH-91570;2022;Sehrowbach;1;A1;M;558;NA;NA;Sehrowbach2021-2022--Box1.csv
BH-90956;2021;Sehrowbach;1;A2;M;577;NA;NA;Sehrowbach2021-2022--Box1.csv
BH-90917;2021;Sehrowbach;1;A1;F;772;12669;NA;Sehrowbach2021-Box1.csv
BH-90945;2021;Sehrowbach;1;A2;F;773;12635;NA;Sehrowbach2021-Box1.csv
BH-90902;2021;Sehrowbach;1;A3;F;642;12651;NA;Sehrowbach2021-Box1.csv
BH-91139;2021;Sehrowbach;1;A4;M;792;12664;NA;Sehrowbach2021-Box1.csv
BH-91168;2021;Sehrowbach;1;A5;M;793;12660;NA;Sehrowbach2021-Box1.csv
BH-91064;2021;Sehrowbach;1;A6;F;847;12656;NA;Sehrowbach2021-Box1.csv
BH-91072;2021;Sehrowbach;1;A7;F;750;12653;NA;Sehrowbach2021-Box1.csv
BH-90978;2021;Sehrowbach;1;A8;M;672;12637;NA;Sehrowbach2021-Box1.csv
BH-91130;2021;Sehrowbach;1;A9;M;695;12673;NA;Sehrowbach2021-Box1.csv
BH-91190;2021;Sehrowbach;1;B1;M;709;12648;NA;Sehrowbach2021-Box1.csv
BH-91191;2021;Sehrowbach;1;B2;F;648;12632;NA;Sehrowbach2021-Box1.csv
BH-91087;2021;Sehrowbach;1;B3;F;802;12650;NA;Sehrowbach2021-Box1.csv
BH-90907;2021;Sehrowbach;1;B4;F;839;12661;NA;Sehrowbach2021-Box1.csv
BH-91181;2021;Sehrowbach;1;B5;M;594;12663;NA;Sehrowbach2021-Box1.csv
BH-91196;2021;Sehrowbach;1;B6;F;861;12652;NA;Sehrowbach2021-Box1.csv
BH-91186;2021;Sehrowbach;1;B7;M;582;12659;NA;Sehrowbach2021-Box1.csv
BH-90911;2021;Sehrowbach;1;B8;F;719;12649;NA;Sehrowbach2021-Box1.csv
BH-90955;2021;Sehrowbach;1;B9;F;664;12630;NA;Sehrowbach2021-Box1.csv
BH-90953;2021;Sehrowbach;1;C1;M;695;12640;NA;Sehrowbach2021-Box1.csv
BH-90933;2021;Sehrowbach;1;C2;M;793;12667;NA;Sehrowbach2021-Box1.csv
BH-91132;2021;Sehrowbach;1;C3;M;623;12654;NA;Sehrowbach2021-Box1.csv
BH-91030;2021;Sehrowbach;1;C4;F;830;12655;NA;Sehrowbach2021-Box1.csv
BH-90913;2021;Sehrowbach;1;C5;M;612;12639;NA;Sehrowbach2021-Box1.csv
BH-90921;2021;Sehrowbach;1;C6;F;800;12670;NA;Sehrowbach2021-Box1.csv
BH-91002;2021;Sehrowbach;1;C7;F;836;12662;NA;Sehrowbach2021-Box1.csv
BH-90922;2021;Sehrowbach;1;C8;M;689;NA;S10890;Sehrowbach2021-Box1.csv
BH-91200;2021;Sehrowbach;1;C9;F;609;12631;NA;Sehrowbach2021-Box1.csv
BH-91028;2021;Sehrowbach;1;D1;F;851;12666;NA;Sehrowbach2021-Box1.csv
