"date"	"id"	"SAL"	"W.T"	"day"	"month"	"year"	"Lat"	"Long"	"waterbody"	"type"
"2020-11-22"	20812402	1.18	7.73	22	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-23"	20812402	1.44	7.35	23	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-24"	20812402	2.01	6.7	24	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-25"	20812402	2.21	6.38	25	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-26"	20812402	2.21	6.12	26	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-27"	20812402	2.22	5.92	27	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-28"	20812402	2.23	5.86	28	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-29"	20812402	2.24	5.63	29	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-11-30"	20812402	2.22	5.33	30	11	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-01"	20812402	2.18	5.13	1	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-02"	20812402	2.18	5.01	2	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-03"	20812402	2.1	4.6	3	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-04"	20812402	1.92	3.9	4	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-05"	20812402	1.8	3.67	5	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-06"	20812402	1.77	3.59	6	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-07"	20812402	1.98	3.59	7	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-08"	20812402	1.31	4.03	8	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-09"	20812402	0.98	3.9	9	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-10"	20812402	1.19	3.79	10	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-11"	20812402	1.98	3.26	11	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-12"	20812402	0.66	3.2	12	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-13"	20812402	1.18	3.03	13	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-14"	20812402	1.11	3.11	14	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-15"	20812402	0.47	3.38	15	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-16"	20812402	0.83	3.69	16	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-17"	20812402	1.31	4.01	17	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-18"	20812402	0.85	4.54	18	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-19"	20812402	1.8	4.62	19	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-20"	20812402	0.45	4.04	20	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-21"	20812402	1.78	3.67	21	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-22"	20812402	1.26	4.21	22	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-23"	20812402	1.7	4.47	23	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-24"	20812402	1.69	4.45	24	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-25"	20812402	1.69	4.27	25	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-26"	20812402	1.6	4.03	26	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-27"	20812402	0.74	4.02	27	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-28"	20812402	0.43	3.43	28	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-29"	20812402	0.72	3.06	29	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-30"	20812402	0.6	3.02	30	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2020-12-31"	20812402	0.92	2.69	31	12	2020	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-01"	20812402	1.77	2.23	1	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-02"	20812402	1.83	2.25	2	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-03"	20812402	1.74	2.38	3	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-04"	20812402	1.71	2.52	4	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-05"	20812402	1.67	2.6	5	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-06"	20812402	1.63	2.78	6	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-07"	20812402	1.58	2.91	7	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-08"	20812402	0.94	3.11	8	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-09"	20812402	0.49	3.12	9	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-10"	20812402	0.46	2.88	10	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-11"	20812402	0.44	2.77	11	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-12"	20812402	0.47	2.97	12	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-13"	20812402	0.48	2.84	13	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2021-01-14"	20812402	1.3	2.02	14	1	2021	53.85675	13.7943833333333	"P"	"Coast"
"2020-03-26"	20812404	6.91	6.48	26	3	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-03-27"	20812404	6.32	6.97	27	3	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-03-28"	20812404	4.82	8.13	28	3	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-03-29"	20812404	7.46	6.99	29	3	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-03-30"	20812404	7.78	5.55	30	3	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-03-31"	20812404	7.87	6.87	31	3	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-01"	20812404	8.13	6.38	1	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-02"	20812404	8.27	6.67	2	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-03"	20812404	8.17	6.55	3	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-04"	20812404	8.25	6.84	4	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-05"	20812404	8.32	8.32	5	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-06"	20812404	8.47	9.17	6	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-07"	20812404	8.48	11.31	7	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-08"	20812404	8.43	12.3	8	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-09"	20812404	8.44	12.05	9	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-10"	20812404	8.39	11.49	10	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-11"	20812404	8.46	11.86	11	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-12"	20812404	8.46	12.95	12	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-13"	20812404	8.73	10.93	13	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-14"	20812404	9.24	8.57	14	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-15"	20812404	8.89	8.93	15	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-16"	20812404	8.88	9.49	16	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-17"	20812404	8.79	11.23	17	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-18"	20812404	8.82	12.17	18	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-19"	20812404	8.74	12.3	19	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-20"	20812404	8.8	12.75	20	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-21"	20812404	8.67	12.85	21	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-22"	20812404	8.58	13.21	22	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-23"	20812404	8.59	15.12	23	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-24"	20812404	8.83	15.98	24	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-25"	20812404	9.13	14.43	25	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-26"	20812404	9.09	13.79	26	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-27"	20812404	8.97	14.7	27	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-28"	20812404	7.97	15.58	28	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-29"	20812404	8.49	14.34	29	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-04-30"	20812404	9.11	13.13	30	4	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-01"	20812404	9.09	13.75	1	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-02"	20812404	8.84	14.11	2	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-03"	20812404	9.27	13.89	3	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-04"	20812404	9.18	13.99	4	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-05"	20812404	9.36	12.41	5	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-06"	20812404	9.45	12.93	6	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-07"	20812404	9.37	12.74	7	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-08"	20812404	9.35	14.1	8	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-09"	20812404	9.23	15.6	9	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-10"	20812404	9.07	16.73	10	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-11"	20812404	8.96	13.32	11	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-12"	20812404	8.81	11.69	12	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-13"	20812404	8.93	12.34	13	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-14"	20812404	8.75	13.29	14	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-15"	20812404	8.79	12.23	15	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-16"	20812404	8.69	12.24	16	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-17"	20812404	8.63	12.47	17	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-18"	20812404	8.59	12.18	18	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-19"	20812404	8.54	13.31	19	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-20"	20812404	8.49	15.42	20	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-21"	20812404	8.5	17.27	21	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-22"	20812404	9.01	17.08	22	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-23"	20812404	9.43	15.95	23	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-24"	20812404	9.29	15.06	24	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-25"	20812404	9.45	14.66	25	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-26"	20812404	9.46	17.15	26	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-27"	20812404	9.55	18.81	27	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-28"	20812404	9.28	17.29	28	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-29"	20812404	9.37	19.43	29	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-30"	20812404	9.22	20	30	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-05-31"	20812404	9.04	18.67	31	5	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-01"	20812404	9.25	18.75	1	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-02"	20812404	9.59	21.05	2	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-03"	20812404	9.59	21.41	3	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-04"	20812404	9.5	19.48	4	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-05"	20812404	9.61	18.1	5	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-06"	20812404	9.7	16.85	6	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-07"	20812404	9.69	16.79	7	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-08"	20812404	9.86	19.02	8	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-09"	20812404	9.92	20.42	9	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-10"	20812404	9.72	20.24	10	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-11"	20812404	9.48	18.65	11	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-12"	20812404	8.63	17.72	12	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-13"	20812404	9.5	19.09	13	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-14"	20812404	9.61	19.77	14	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-15"	20812404	9.87	20.91	15	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-16"	20812404	9.97	22.24	16	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-17"	20812404	10.05	24.02	17	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-18"	20812404	9.84	22.48	18	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-19"	20812404	9.85	20.76	19	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-20"	20812404	9.77	19.48	20	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-21"	20812404	9.99	18.51	21	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-22"	20812404	9.98	20.45	22	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-23"	20812404	9.86	20.74	23	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-24"	20812404	9.51	22.82	24	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-25"	20812404	9.54	23.77	25	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-26"	20812404	9.61	24.86	26	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-27"	20812404	9.39	25.8	27	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-28"	20812404	9.17	25.34	28	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-29"	20812404	9.61	24.24	29	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-06-30"	20812404	9.65	21.7	30	6	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-01"	20812404	9.63	20.49	1	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-02"	20812404	9.6	21.32	2	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-03"	20812404	9.64	22.09	3	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-04"	20812404	9.97	20.84	4	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-05"	20812404	9.95	19.9	5	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-06"	20812404	10.04	18.75	6	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-07"	20812404	10.11	17.17	7	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-08"	20812404	10.01	17.73	8	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-09"	20812404	10.13	17.71	9	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-10"	20812404	9.97	16.79	10	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-11"	20812404	9.94	16.56	11	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-12"	20812404	9.92	16.9	12	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-13"	20812404	9.86	17.82	13	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-14"	20812404	9.85	19.66	14	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-15"	20812404	9.73	19.97	15	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-16"	20812404	9.57	19.53	16	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-17"	20812404	9.62	20.54	17	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-18"	20812404	9.6	22.76	18	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-19"	20812404	9.56	23.89	19	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-20"	20812404	9.58	23.17	20	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-21"	20812404	9.59	20.6	21	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-22"	20812404	9.6	19.63	22	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-23"	20812404	9.65	20.42	23	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-24"	20812404	9.63	20.49	24	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-25"	20812404	9.65	19.7	25	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-26"	20812404	9.62	20.48	26	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-27"	20812404	9.54	20.96	27	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-28"	20812404	9.38	20.85	28	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-29"	20812404	9.34	19.23	29	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-30"	20812404	9.36	17.78	30	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-07-31"	20812404	9.33	18.03	31	7	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-01"	20812404	9.36	20.04	1	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-02"	20812404	9.33	20.27	2	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-03"	20812404	9.3	20.91	3	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-04"	20812404	9.48	21.68	4	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-05"	20812404	9.55	21.76	5	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-06"	20812404	9.51	22.53	6	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-07"	20812404	9.46	23.33	7	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-08"	20812404	9.33	24.81	8	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-09"	20812404	9.62	26.52	9	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-10"	20812404	9.57	26.53	10	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-11"	20812404	9.58	24.86	11	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-12"	20812404	9.64	23.71	12	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-13"	20812404	9.67	23.56	13	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-14"	20812404	9.67	24.1	14	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-15"	20812404	9.53	25.38	15	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-16"	20812404	9.37	25.53	16	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-17"	20812404	9.39	24.64	17	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-18"	20812404	9.51	24.6	18	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-19"	20812404	9.42	24.07	19	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-20"	20812404	9.72	23.83	20	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-21"	20812404	9.8	23.85	21	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-22"	20812404	9.81	23.47	22	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-23"	20812404	9.74	21.97	23	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-24"	20812404	9.74	20.28	24	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-25"	20812404	9.66	19.73	25	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-26"	20812404	9.54	19.23	26	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-27"	20812404	9.46	18.34	27	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-28"	20812404	9.66	17.81	28	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-29"	20812404	9.66	18.78	29	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-30"	20812404	9.57	20.49	30	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-08-31"	20812404	9.49	20.67	31	8	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-01"	20812404	9.37	20.29	1	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-02"	20812404	9.19	19.64	2	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-03"	20812404	9.22	19.26	3	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-04"	20812404	9.18	19.44	4	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-05"	20812404	9.17	19.09	5	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-06"	20812404	8.76	17.33	6	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-07"	20812404	7.57	17.01	7	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-08"	20812404	8.78	16.96	8	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-09"	20812404	8.6	17.62	9	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-10"	20812404	7.54	16.91	10	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-11"	20812404	6.73	17.08	11	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-12"	20812404	9.55	17.24	12	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-13"	20812404	9.42	17.19	13	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-14"	20812404	9.4	18.33	14	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-15"	20812404	9.28	19.21	15	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-16"	20812404	9.31	20.25	16	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-17"	20812404	9.13	18.04	17	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-18"	20812404	9.11	17.58	18	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-19"	20812404	9.24	17.25	19	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-20"	20812404	9.06	17.58	20	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-21"	20812404	9.3	18.09	21	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-22"	20812404	8.7	18.34	22	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-23"	20812404	9.31	18.87	23	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-24"	20812404	9.4	18.33	24	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-25"	20812404	9.28	17.11	25	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-26"	20812404	8.92	15.96	26	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-27"	20812404	9.13	15.96	27	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-28"	20812404	9.05	15.65	28	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-29"	20812404	8.17	15.63	29	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-09-30"	20812404	8.99	15.96	30	9	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-01"	20812404	7.41	15.86	1	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-02"	20812404	8.91	15.99	2	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-03"	20812404	9.02	15.88	3	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-04"	20812404	9.02	16.01	4	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-05"	20812404	8.81	15.43	5	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-06"	20812404	9.03	14.7	6	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-07"	20812404	8.99	13.96	7	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-08"	20812404	8.94	13.4	8	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-09"	20812404	8.96	13.63	9	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-10"	20812404	8.93	13.14	10	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-11"	20812404	8.96	11.83	11	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-12"	20812404	8.94	12.06	12	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-13"	20812404	8.89	11.98	13	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
"2020-10-14"	20812404	8.79	11.26	14	10	2020	54.4736166666667	13.2520333333333	"SB"	"Coast"
