Row_ID;SI_ID;Species;Fish_ID;Total_Length_mm;Weight;Sex;EnterDate
691;32;Roach;NA;NA;NA;NA;NA
692;32;Roach;NA;NA;NA;NA;NA
693;32;Roach;NA;NA;NA;NA;NA
694;32;Roach;NA;NA;NA;NA;NA
695;32;Roach;NA;NA;NA;NA;NA
696;32;Roach;NA;NA;NA;NA;NA
697;32;Roach;NA;NA;NA;NA;NA
698;32;Roach;NA;NA;NA;NA;NA
699;32;Perch;NA;NA;NA;NA;NA
700;32;Roach;NA;NA;NA;NA;NA
701;32;Roach;NA;NA;NA;NA;NA
702;32;Roach;NA;NA;NA;NA;NA
703;32;Roach;NA;NA;NA;NA;NA
704;32;Perch;NA;NA;NA;NA;NA
705;32;Roach;NA;NA;NA;NA;NA
706;32;Perch;NA;NA;NA;NA;NA
707;32;Perch;NA;NA;NA;NA;NA
708;32;Perch;NA;NA;NA;NA;NA
709;32;Perch;NA;NA;NA;NA;NA
710;32;Perch;NA;NA;NA;NA;NA
711;32;Perch;NA;NA;NA;NA;NA
712;32;Perch;NA;NA;NA;NA;NA
713;32;Perch;NA;NA;NA;NA;NA
714;32;Perch;NA;NA;NA;NA;NA
715;32;Perch;NA;NA;NA;NA;NA
716;32;Perch;NA;NA;NA;NA;NA
717;32;Perch;NA;NA;NA;NA;NA
718;32;Perch;NA;NA;NA;NA;NA
719;32;Perch;NA;NA;NA;NA;NA
720;32;Perch;NA;NA;NA;NA;NA
721;32;Perch;NA;NA;NA;NA;NA
722;32;Perch;NA;NA;NA;NA;NA
723;32;Perch;NA;NA;NA;NA;NA
724;32;Roach;NA;NA;NA;NA;NA
725;32;Roach;NA;NA;NA;NA;NA
726;32;Roach;NA;NA;NA;NA;NA
727;32;Roach;NA;NA;NA;NA;NA
728;32;Roach;NA;NA;NA;NA;NA
729;32;Roach;NA;NA;NA;NA;NA
730;32;Roach;NA;NA;NA;NA;NA
731;32;Roach;NA;NA;NA;NA;NA
732;32;Roach;NA;NA;NA;NA;NA
733;32;Roach;NA;NA;NA;NA;NA
734;32;Roach;NA;NA;NA;NA;NA
735;32;Roach;NA;NA;NA;NA;NA
736;32;Roach;NA;NA;NA;NA;NA
737;32;Roach;NA;NA;NA;NA;NA
738;32;Roach;NA;NA;NA;NA;NA
739;32;Roach;NA;NA;NA;NA;NA
740;32;Roach;NA;NA;NA;NA;NA
741;32;Roach;NA;NA;NA;NA;NA
742;32;Perch;NA;NA;NA;NA;NA
743;32;Perch;NA;NA;NA;NA;NA
744;32;Perch;NA;NA;NA;NA;NA
745;32;Perch;NA;NA;NA;NA;NA
746;32;Perch;NA;NA;NA;NA;NA
747;32;Perch;NA;NA;NA;NA;NA
748;32;Perch;NA;NA;NA;NA;NA
749;32;Perch;NA;NA;NA;NA;NA
750;32;Perch;NA;NA;NA;NA;NA
751;32;Perch;NA;NA;NA;NA;NA
752;32;Perch;NA;NA;NA;NA;NA
753;32;Perch;NA;NA;NA;NA;NA
754;32;Perch;NA;NA;NA;NA;NA
755;32;Perch;NA;NA;NA;NA;NA
756;32;Perch;NA;NA;NA;NA;NA
757;32;Roach;NA;NA;NA;NA;NA
758;32;Roach;NA;NA;NA;NA;NA
759;32;Roach;NA;NA;NA;NA;NA
760;32;Roach;NA;NA;NA;NA;NA
761;32;Roach;NA;NA;NA;NA;NA
762;32;Roach;NA;NA;NA;NA;NA
763;32;Roach;NA;NA;NA;NA;NA
764;32;Roach;NA;NA;NA;NA;NA
765;32;Roach;NA;NA;NA;NA;NA
766;32;Roach;NA;NA;NA;NA;NA
767;32;Roach;NA;NA;NA;NA;NA
768;32;Roach;NA;NA;NA;NA;NA
769;32;Roach;NA;NA;NA;NA;NA
770;32;Roach;NA;NA;NA;NA;NA
771;32;Roach;NA;NA;NA;NA;NA
772;32;Roach;NA;NA;NA;NA;NA
773;32;Bleak;NA;114;NA;NA;NA
774;32;Pike perch;NA;NA;NA;NA;NA
775;32;Bleak;NA;114;NA;NA;NA
776;32;Tench;NA;164;NA;NA;NA
777;32;Bleak;NA;108;NA;NA;NA
778;32;Perch;NA;NA;NA;NA;NA
779;32;Perch;NA;NA;NA;NA;NA
780;32;Perch;NA;NA;NA;NA;NA
781;32;Perch;NA;NA;NA;NA;NA
782;32;Perch;NA;NA;NA;NA;NA
783;32;Perch;NA;NA;NA;NA;NA
784;32;Perch;NA;NA;NA;NA;NA
785;32;Perch;NA;NA;NA;NA;NA
786;32;Perch;NA;NA;NA;NA;NA
787;32;Perch;NA;NA;NA;NA;NA
788;32;Perch;NA;NA;NA;NA;NA
789;32;Perch;NA;NA;NA;NA;NA
790;32;Perch;NA;NA;NA;NA;NA
791;32;Perch;NA;NA;NA;NA;NA
792;32;Perch;NA;NA;NA;NA;NA
793;32;Perch;NA;NA;NA;NA;NA
794;32;Perch;NA;NA;NA;NA;NA
795;32;Perch;NA;NA;NA;NA;NA
796;32;Perch;NA;NA;NA;NA;NA
797;32;Perch;NA;NA;NA;NA;NA
798;32;Perch;NA;NA;NA;NA;NA
799;32;Perch;NA;NA;NA;NA;NA
800;32;Perch;NA;NA;NA;NA;NA
801;32;Perch;NA;NA;NA;NA;NA
802;32;Perch;NA;NA;NA;NA;NA
803;32;Perch;NA;NA;NA;NA;NA
804;32;Perch;NA;NA;NA;NA;NA
805;32;Perch;NA;NA;NA;NA;NA
806;32;Perch;NA;NA;NA;NA;NA
807;32;Perch;NA;NA;NA;NA;NA
808;32;Perch;NA;NA;NA;NA;NA
809;32;Perch;NA;NA;NA;NA;NA
810;32;Perch;NA;NA;NA;NA;NA
811;32;Perch;NA;NA;NA;NA;NA
812;32;Roach;NA;NA;NA;NA;NA
813;32;Roach;NA;NA;NA;NA;NA
814;32;Roach;NA;NA;NA;NA;NA
815;32;Roach;NA;NA;NA;NA;NA
816;32;Roach;NA;NA;NA;NA;NA
817;32;Roach;NA;NA;NA;NA;NA
818;32;Roach;NA;NA;NA;NA;NA
819;32;Roach;NA;NA;NA;NA;NA
820;32;Roach;NA;NA;NA;NA;NA
821;32;Roach;NA;NA;NA;NA;NA
822;32;Roach;NA;NA;NA;NA;NA
823;32;Roach;NA;NA;NA;NA;NA
824;32;Roach;NA;NA;NA;NA;NA
825;32;Roach;NA;NA;NA;NA;NA
826;32;Roach;NA;NA;NA;NA;NA
827;32;Roach;NA;NA;NA;NA;NA
828;32;Roach;NA;NA;NA;NA;NA
829;32;Roach;NA;NA;NA;NA;NA
830;32;Roach;NA;NA;NA;NA;NA
831;32;Roach;NA;NA;NA;NA;NA
832;32;Roach;NA;NA;NA;NA;NA
833;32;Roach;NA;NA;NA;NA;NA
834;32;Roach;NA;NA;NA;NA;NA
835;32;Roach;NA;NA;NA;NA;NA
836;32;Roach;NA;NA;NA;NA;NA
837;32;Roach;NA;NA;NA;NA;NA
838;32;Roach;NA;NA;NA;NA;NA
839;32;Roach;NA;NA;NA;NA;NA
840;32;Roach;NA;NA;NA;NA;NA
841;32;Roach;NA;NA;NA;NA;NA
842;32;Roach;NA;NA;NA;NA;NA
843;32;Roach;NA;NA;NA;NA;NA
844;32;Roach;NA;NA;NA;NA;NA
845;32;Roach;NA;NA;NA;NA;NA
846;32;Roach;NA;NA;NA;NA;NA
847;32;Roach;NA;NA;NA;NA;NA
848;32;Roach;NA;NA;NA;NA;NA
849;32;Roach;NA;NA;NA;NA;NA
850;32;Roach;NA;NA;NA;NA;NA
851;32;Roach;NA;NA;NA;NA;NA
852;32;Roach;NA;NA;NA;NA;NA
853;32;Roach;NA;NA;NA;NA;NA
854;32;Roach;NA;NA;NA;NA;NA
855;32;Roach;NA;NA;NA;NA;NA
856;32;Roach;NA;NA;NA;NA;NA
857;32;Roach;NA;NA;NA;NA;NA
858;32;Roach;NA;NA;NA;NA;NA
859;32;Roach;NA;NA;NA;NA;NA
860;32;Roach;NA;NA;NA;NA;NA
861;32;Roach;NA;NA;NA;NA;NA
862;32;Roach;NA;NA;NA;NA;NA
863;32;Roach;NA;NA;NA;NA;NA
864;32;Roach;NA;NA;NA;NA;NA
865;32;Roach;NA;NA;NA;NA;NA
866;32;Roach;NA;NA;NA;NA;NA
867;32;Roach;NA;NA;NA;NA;NA
868;32;Roach;NA;NA;NA;NA;NA
869;32;Roach;NA;NA;NA;NA;NA
870;32;Roach;NA;NA;NA;NA;NA
871;32;Roach;NA;NA;NA;NA;NA
872;32;Roach;NA;NA;NA;NA;NA
873;32;Roach;NA;NA;NA;NA;NA
874;32;Roach;NA;NA;NA;NA;NA
875;32;Roach;NA;NA;NA;NA;NA
876;32;Roach;NA;NA;NA;NA;NA
877;32;Roach;NA;NA;NA;NA;NA
878;32;Roach;NA;NA;NA;NA;NA
879;32;Roach;NA;NA;NA;NA;NA
880;32;Roach;NA;NA;NA;NA;NA
881;32;Roach;NA;NA;NA;NA;NA
882;32;Roach;NA;NA;NA;NA;NA
883;32;Roach;NA;NA;NA;NA;NA
884;32;Roach;NA;NA;NA;NA;NA
885;32;Roach;NA;NA;NA;NA;NA
886;32;Roach;NA;NA;NA;NA;NA
887;32;Roach;NA;NA;NA;NA;NA
888;32;Roach;NA;NA;NA;NA;NA
889;32;Bleak;NA;114;NA;NA;NA
890;32;Pike perch;NA;NA;NA;NA;NA
891;32;Pike perch;NA;NA;NA;NA;NA
892;32;Pike perch;NA;NA;NA;NA;NA
893;32;Pike perch;NA;NA;NA;NA;NA
894;32;Pike perch;NA;NA;NA;NA;NA
895;32;Pike perch;NA;NA;NA;NA;NA
896;32;Pike perch;NA;NA;NA;NA;NA
897;32;Pike perch;NA;NA;NA;NA;NA
898;32;Pike perch;NA;NA;NA;NA;NA
899;32;Bleak;NA;114;NA;NA;NA
900;32;Bream;NA;NA;NA;NA;NA
901;32;Tench;NA;114;NA;NA;NA
902;32;Bleak;NA;114;NA;NA;NA
903;32;Bleak;NA;114;NA;NA;NA
904;32;Bleak;NA;108;NA;NA;NA
905;37;Pike;NA;920;NA;f;NA
906;37;Pike;NA;600;NA;m;NA
907;37;Perch;NA;NA;NA;NA;NA
908;37;Perch;NA;NA;NA;NA;NA
909;37;Perch;NA;NA;NA;NA;NA
910;37;Perch;NA;NA;NA;NA;NA
911;37;Perch;NA;NA;NA;NA;NA
912;37;Perch;NA;NA;NA;NA;NA
913;37;Perch;NA;NA;NA;NA;NA
914;37;Perch;NA;NA;NA;NA;NA
915;37;Perch;NA;NA;NA;NA;NA
916;37;Perch;NA;NA;NA;NA;NA
917;37;Perch;NA;NA;NA;NA;NA
918;37;Perch;NA;NA;NA;NA;NA
919;37;Perch;NA;NA;NA;NA;NA
920;38;Pike perch;NA;300;NA;NA;NA
921;40;Pike;NA;600;NA;m;NA
922;41;Pike;NA;650;NA;u;NA
923;42;Pike;NA;780;NA;u;NA
924;42;Pike;NA;760;NA;u;NA
925;42;Pike;NA;600;NA;u;NA
926;42;Pike;NA;550;NA;u;NA
927;42;Pike perch;NA;720;NA;u;NA
928;42;Pike perch;NA;200;NA;u;NA
929;42;Pike perch;NA;300;NA;u;NA
930;43;Pike;NA;970;NA;f;NA
931;49;Pike perch;NA;740;NA;u;NA
932;49;Pike perch;NA;600;NA;u;NA
933;54;Pike;NA;1020;NA;u;NA
934;55;Pike perch;NA;NA;NA;NA;NA
935;55;Pike perch;NA;NA;NA;NA;NA
936;55;Pike perch;NA;NA;NA;NA;NA
937;57;Pike perch;NA;720;NA;u;NA
938;58;Pike perch;NA;NA;NA;NA;NA
939;58;Pike perch;NA;NA;NA;NA;NA
940;58;Pike perch;NA;NA;NA;NA;NA
941;58;Pike perch;NA;NA;NA;NA;NA
942;59;Pike;NA;1170;NA;u;NA
943;62;Pike perch;NA;550;NA;u;NA
944;63;Eel;NA;NA;NA;NA;NA
945;65;Pike perch;NA;500;NA;u;NA
946;66;Pike perch;NA;NA;NA;NA;NA
947;66;Pike perch;NA;NA;NA;NA;NA
948;66;Pike perch;NA;NA;NA;NA;NA
949;66;Pike perch;NA;NA;NA;NA;NA
950;66;Pike perch;NA;NA;NA;NA;NA
951;66;Pike perch;NA;600;NA;u;NA
952;66;Perch;NA;400;NA;u;NA
953;67;Perch;NA;400;NA;u;NA
954;69;Pike perch;NA;780;NA;u;NA
955;69;Pike perch;NA;750;NA;u;NA
956;69;Pike perch;NA;750;NA;u;NA
957;69;Pike perch;NA;NA;NA;NA;NA
958;69;Pike perch;NA;NA;NA;NA;NA
959;69;Pike perch;NA;NA;NA;NA;NA
960;69;Pike perch;NA;NA;NA;NA;NA
961;69;Pike perch;NA;NA;NA;NA;NA
962;70;Pike perch;NA;650;NA;u;NA
963;70;Pike perch;NA;600;NA;u;NA
964;70;Pike perch;NA;NA;NA;NA;NA
965;70;Pike perch;NA;NA;NA;NA;NA
966;70;Pike perch;NA;NA;NA;NA;NA
967;71;Pike;NA;1180;NA;u;NA
968;75;Pike;NA;750;NA;u;NA
969;75;Pike;NA;800;NA;u;NA
970;76;Perch;NA;NA;NA;NA;NA
971;77;Pike;NA;800;NA;u;NA
972;78;Pike;NA;1190;NA;u;NA
973;78;Pike perch;NA;800;NA;u;NA
974;81;Pike;NA;720;NA;f;NA
975;83;Pike;NA;760;NA;u;NA
976;83;Pike perch;NA;NA;NA;NA;NA
977;83;Pike perch;NA;NA;NA;NA;NA
978;83;Pike perch;NA;NA;NA;NA;NA
979;83;Pike perch;NA;NA;NA;NA;NA
980;83;Perch;NA;NA;NA;NA;NA
981;83;Perch;NA;NA;NA;NA;NA
982;83;Perch;NA;NA;NA;NA;NA
983;84;Pike perch;NA;NA;NA;NA;NA
984;84;Pike perch;NA;NA;NA;NA;NA
985;84;Pike perch;NA;NA;NA;NA;NA
986;84;Pike perch;NA;NA;NA;NA;NA
987;84;Pike perch;NA;NA;NA;NA;NA
988;84;Pike perch;NA;NA;NA;NA;NA
989;84;Pike perch;NA;NA;NA;NA;NA
990;84;Pike perch;NA;NA;NA;NA;NA
991;84;Pike perch;NA;NA;NA;NA;NA
992;84;Pike perch;NA;NA;NA;NA;NA
993;84;Pike perch;NA;NA;NA;NA;NA
994;84;Pike perch;NA;NA;NA;NA;NA
995;84;Pike perch;NA;NA;NA;NA;NA
996;84;Pike perch;NA;NA;NA;NA;NA
997;84;Pike perch;NA;NA;NA;NA;NA
998;84;Pike perch;NA;NA;NA;NA;NA
999;84;Pike perch;NA;NA;NA;NA;NA
1000;84;Pike perch;NA;NA;NA;NA;NA
1001;84;Pike perch;NA;NA;NA;NA;NA
1002;84;Pike perch;NA;NA;NA;NA;NA
1003;84;Pike perch;NA;NA;NA;NA;NA
1004;84;Pike perch;NA;NA;NA;NA;NA
1005;84;Pike perch;NA;NA;NA;NA;NA
1006;84;Pike perch;NA;NA;NA;NA;NA
1007;84;Pike perch;NA;NA;NA;NA;NA
1008;84;Perch;NA;NA;NA;NA;NA
1009;84;Perch;NA;NA;NA;NA;NA
1010;84;Perch;NA;NA;NA;NA;NA
1011;84;Perch;NA;NA;NA;NA;NA
1012;84;Perch;NA;NA;NA;NA;NA
1013;84;Perch;NA;NA;NA;NA;NA
1014;84;Perch;NA;NA;NA;NA;NA
1015;84;Perch;NA;NA;NA;NA;NA
1016;84;Perch;NA;NA;NA;NA;NA
1017;84;Perch;NA;NA;NA;NA;NA
1018;84;Perch;NA;NA;NA;NA;NA
1019;84;Perch;NA;NA;NA;NA;NA
1020;84;Perch;NA;NA;NA;NA;NA
1021;84;Perch;NA;NA;NA;NA;NA
1022;84;Perch;NA;NA;NA;NA;NA
1023;84;Perch;NA;NA;NA;NA;NA
1024;84;Perch;NA;NA;NA;NA;NA
1025;84;Perch;NA;NA;NA;NA;NA
1026;84;Perch;NA;NA;NA;NA;NA
1027;84;Perch;NA;NA;NA;NA;NA
1028;85;Pike;NA;750;NA;u;NA
1029;85;Pike perch;NA;NA;NA;NA;NA
1030;85;Pike perch;NA;NA;NA;NA;NA
1031;85;Pike perch;NA;NA;NA;NA;NA
1032;85;Pike perch;NA;NA;NA;NA;NA
1033;85;Pike perch;NA;NA;NA;NA;NA
1034;85;Pike perch;NA;NA;NA;NA;NA
1035;85;Pike perch;NA;NA;NA;NA;NA
1036;85;Pike perch;NA;NA;NA;NA;NA
1037;85;Pike perch;NA;NA;NA;NA;NA
1038;85;Pike perch;NA;NA;NA;NA;NA
1039;85;Pike perch;NA;NA;NA;NA;NA
1040;85;Pike perch;NA;NA;NA;NA;NA
1041;85;Pike perch;NA;NA;NA;NA;NA
1042;85;Pike perch;NA;NA;NA;NA;NA
1043;85;Pike perch;NA;NA;NA;NA;NA
1044;85;Pike perch;NA;NA;NA;NA;NA
1045;85;Pike perch;NA;NA;NA;NA;NA
1046;85;Pike perch;NA;NA;NA;NA;NA
1047;85;Pike perch;NA;NA;NA;NA;NA
1048;85;Pike perch;NA;NA;NA;NA;NA
1049;85;Pike perch;NA;NA;NA;NA;NA
1050;85;Pike perch;NA;NA;NA;NA;NA
1051;85;Pike perch;NA;NA;NA;NA;NA
1052;85;Pike perch;NA;NA;NA;NA;NA
1053;85;Pike perch;NA;NA;NA;NA;NA
1054;85;Pike perch;NA;NA;NA;NA;NA
1055;85;Pike perch;NA;NA;NA;NA;NA
1056;85;Pike perch;NA;NA;NA;NA;NA
1057;85;Pike perch;NA;NA;NA;NA;NA
1058;85;Pike perch;NA;NA;NA;NA;NA
1059;85;Pike perch;NA;NA;NA;NA;NA
1060;85;Pike perch;NA;NA;NA;NA;NA
1061;85;Pike perch;NA;NA;NA;NA;NA
1062;85;Pike perch;NA;NA;NA;NA;NA
1063;85;Pike perch;NA;NA;NA;NA;NA
1064;85;Pike perch;NA;NA;NA;NA;NA
1065;85;Pike perch;NA;NA;NA;NA;NA
1066;85;Pike perch;NA;NA;NA;NA;NA
1067;85;Pike perch;NA;NA;NA;NA;NA
1068;85;Pike perch;NA;NA;NA;NA;NA
1069;85;Perch;NA;NA;NA;NA;NA
1070;85;Perch;NA;NA;NA;NA;NA
1071;85;Perch;NA;NA;NA;NA;NA
1072;85;Perch;NA;NA;NA;NA;NA
1073;85;Perch;NA;NA;NA;NA;NA
1074;85;Perch;NA;NA;NA;NA;NA
1075;85;Perch;NA;NA;NA;NA;NA
1076;85;Perch;NA;NA;NA;NA;NA
1077;85;Perch;NA;NA;NA;NA;NA
1078;85;Perch;NA;NA;NA;NA;NA
1079;85;Perch;NA;NA;NA;NA;NA
1080;85;Perch;NA;NA;NA;NA;NA
1081;85;Perch;NA;NA;NA;NA;NA
1082;85;Perch;NA;NA;NA;NA;NA
1083;85;Perch;NA;NA;NA;NA;NA
1084;85;Perch;NA;NA;NA;NA;NA
1085;85;Perch;NA;NA;NA;NA;NA
1086;85;Perch;NA;NA;NA;NA;NA
1087;85;Perch;NA;NA;NA;NA;NA
1088;85;Perch;NA;NA;NA;NA;NA
1089;85;Perch;NA;NA;NA;NA;NA
1090;85;Perch;NA;NA;NA;NA;NA
1091;85;Perch;NA;NA;NA;NA;NA
1092;85;Perch;NA;NA;NA;NA;NA
1093;85;Perch;NA;NA;NA;NA;NA
1094;85;Perch;NA;NA;NA;NA;NA
1095;85;Perch;NA;NA;NA;NA;NA
1096;85;Perch;NA;NA;NA;NA;NA
1097;85;Perch;NA;NA;NA;NA;NA
1098;85;Perch;NA;NA;NA;NA;NA
1099;86;Pike;NA;840;NA;u;NA
1100;86;Pike;NA;930;NA;u;NA
1101;86;Pike perch;NA;NA;NA;NA;NA
1102;86;Pike perch;NA;NA;NA;NA;NA
1103;86;Pike perch;NA;NA;NA;NA;NA
1104;86;Pike perch;NA;NA;NA;NA;NA
1105;86;Pike perch;NA;NA;NA;NA;NA
1106;86;Pike perch;NA;NA;NA;NA;NA
1107;86;Pike perch;NA;NA;NA;NA;NA
1108;86;Pike perch;NA;NA;NA;NA;NA
1109;86;Pike perch;NA;NA;NA;NA;NA
1110;86;Pike perch;NA;NA;NA;NA;NA
1111;86;Pike perch;NA;NA;NA;NA;NA
1112;86;Pike perch;NA;NA;NA;NA;NA
1113;86;Pike perch;NA;NA;NA;NA;NA
1114;86;Pike perch;NA;NA;NA;NA;NA
1115;86;Pike perch;NA;NA;NA;NA;NA
1116;86;Pike perch;NA;NA;NA;NA;NA
1117;86;Pike perch;NA;NA;NA;NA;NA
1118;86;Pike perch;NA;NA;NA;NA;NA
1119;86;Pike perch;NA;NA;NA;NA;NA
1120;86;Pike perch;NA;NA;NA;NA;NA
1121;86;Pike perch;NA;NA;NA;NA;NA
1122;86;Pike perch;NA;NA;NA;NA;NA
1123;86;Pike perch;NA;NA;NA;NA;NA
1124;86;Pike perch;NA;NA;NA;NA;NA
1125;86;Pike perch;NA;NA;NA;NA;NA
1126;86;Perch;NA;NA;NA;NA;NA
1127;86;Perch;NA;NA;NA;NA;NA
1128;86;Perch;NA;NA;NA;NA;NA
1129;86;Perch;NA;NA;NA;NA;NA
1130;86;Perch;NA;NA;NA;NA;NA
1131;86;Perch;NA;NA;NA;NA;NA
1132;86;Perch;NA;NA;NA;NA;NA
1133;86;Perch;NA;NA;NA;NA;NA
1134;86;Perch;NA;NA;NA;NA;NA
1135;86;Perch;NA;NA;NA;NA;NA
1136;86;Perch;NA;NA;NA;NA;NA
1137;86;Perch;NA;NA;NA;NA;NA
1138;86;Perch;NA;NA;NA;NA;NA
1139;86;Perch;NA;NA;NA;NA;NA
1140;86;Perch;NA;NA;NA;NA;NA
1141;87;Pike perch;NA;NA;NA;NA;NA
1142;87;Pike perch;NA;NA;NA;NA;NA
1143;87;Perch;NA;NA;NA;NA;NA
1144;88;Pike;NA;850;NA;f;NA
1145;88;Pike perch;NA;NA;NA;NA;NA
1146;88;Pike perch;NA;NA;NA;NA;NA
1147;88;Pike perch;NA;NA;NA;NA;NA
1148;89;Pike perch;NA;NA;NA;NA;NA
1149;89;Pike perch;NA;NA;NA;NA;NA
1150;89;Pike perch;NA;NA;NA;NA;NA
1151;89;Pike perch;NA;NA;NA;NA;NA
1152;89;Perch;NA;NA;NA;NA;NA
1153;90;Pike;NA;1050;9000,00;f;NA
1154;91;Pike;NA;940;5500,00;f;NA
1155;92;Pike;NA;920;5500,00;f;NA
1156;92;Pike;NA;910;4500,00;f;NA
1157;93;Pike;NA;1030;7000,00;f;NA
1158;94;Pike;NA;1080;7500,00;f;NA
1159;95;Pike;NA;760;NA;m;NA
1160;95;Pike;NA;820;NA;f;NA
1161;96;Pike;NA;950;NA;f;NA
1162;96;Pike;NA;860;NA;f;NA
1163;97;Pike;NA;1160;NA;f;NA
1164;97;Pike;NA;850;NA;f;NA
1165;98;Pike;NA;1100;NA;f;NA
1166;98;Pike;NA;1130;NA;f;NA
1167;98;Pike;NA;950;NA;f;NA
1168;98;Pike;NA;970;NA;f;NA
1169;98;Pike;NA;910;NA;f;NA
1170;98;Pike;NA;820;NA;f;NA
1171;99;Pike;NA;980;NA;f;NA
1172;99;Pike;NA;970;NA;f;NA
1173;99;Pike;NA;830;NA;m;NA
1174;99;Pike;NA;850;NA;f;NA
1175;99;Pike;NA;890;NA;f;NA
1176;100;Pike;NA;1030;NA;f;NA
1177;100;Pike;NA;1050;NA;f;NA
1178;100;Pike;NA;910;NA;f;NA
1179;101;Pike;NA;710;NA;m;NA
1180;101;Pike;NA;940;NA;f;NA
1181;101;Pike;NA;780;NA;m;NA
1182;102;Pike;NA;960;NA;f;NA
1183;102;Pike;NA;710;NA;m;NA
1184;102;Pike;NA;740;NA;m;NA
1185;103;Pike;NA;910;NA;f;NA
1186;103;Pike;NA;930;NA;f;NA
1187;104;Pike;NA;820;NA;f;NA
1188;104;Pike;NA;750;NA;f;NA
1189;104;Pike;NA;700;NA;m;NA
1190;104;Pike;NA;650;NA;f;NA
1191;104;Pike;NA;650;NA;m;NA
1192;104;Pike;NA;630;NA;f;NA
1193;104;Pike;NA;650;NA;f;NA
1194;104;Pike;NA;800;NA;f;NA
1195;105;Pike;NA;540;NA;m;NA
1196;106;Pike;NA;780;NA;f;NA
1197;106;Pike;NA;680;NA;m;NA
1198;106;Pike;NA;650;NA;f;NA
1199;106;Pike;NA;800;NA;f;NA
1200;106;Pike;NA;101;NA;f;NA
1201;107;Pike;NA;670;NA;f;NA
1202;107;Pike;NA;650;NA;f;NA
1203;107;Pike;NA;580;NA;f;NA
1204;107;Pike;NA;870;NA;f;NA
1205;107;Pike;NA;680;NA;f;NA
1206;107;Pike;NA;650;NA;f;NA
1207;107;Pike;NA;860;NA;f;NA
1208;107;Pike;NA;500;NA;f;NA
1209;108;Pike;NA;650;NA;m;NA
1210;108;Pike;NA;500;NA;m;NA
1211;108;Pike;NA;820;NA;f;NA
1212;108;Pike;NA;550;NA;m;NA
1213;109;Pike;NA;1000;NA;f;NA
1214;110;Pike;NA;700;NA;m;NA
1215;111;Pike;NA;720;NA;m;NA
1216;111;Pike;NA;650;NA;f;NA
1217;112;Pike;NA;700;NA;m;NA
1218;112;Pike;NA;450;NA;m;NA
1219;113;Pike;NA;750;NA;m;NA
1220;114;Pike;NA;450;NA;f;NA
1221;114;Pike;NA;1100;NA;f;NA
1222;115;Pike;NA;450;NA;m;NA
1223;116;Pike;NA;600;NA;m;NA
1224;117;Pike;NA;720;NA;f;NA
1225;119;Pike;NA;1020;NA;f;NA
1226;119;Pike;NA;860;NA;u;NA
1227;122;Pike;NA;800;NA;u;NA
1228;122;Pike;NA;850;NA;u;NA
1229;123;Pike;NA;740;NA;m;NA
1230;123;Pike;NA;810;NA;m;NA
1231;123;Pike;NA;690;NA;m;NA
1232;123;Pike;NA;940;NA;f;NA
1233;123;Pike;NA;980;NA;f;NA
1234;123;Pike;NA;830;NA;m;NA
1235;124;Pike;NA;1040;NA;f;NA
1236;124;Pike;NA;980;NA;f;NA
1237;124;Pike;NA;710;NA;m;NA
1238;125;Pike;NA;910;NA;f;NA
1239;125;Pike;NA;830;NA;u;NA
1240;126;Pike;NA;111;NA;f;NA
1241;126;Pike;NA;720;NA;m;NA
1242;126;Pike;NA;690;NA;m;NA
1243;126;Pike;NA;800;NA;m;NA
1244;127;Pike;NA;680;NA;m;NA
1245;127;Pike;NA;910;NA;f;NA
1246;129;Pike;NA;780;NA;u;NA
1247;129;Pike;NA;860;NA;f;NA
1248;129;Pike;NA;790;NA;m;NA
1249;129;Pike;NA;890;NA;u;NA
1250;129;Pike;NA;940;NA;f;NA
1251;129;Pike;NA;940;NA;f;NA
1252;129;Pike;NA;820;NA;f;NA
1253;129;Pike;NA;970;NA;f;NA
1254;129;Pike;NA;760;NA;m;NA
1255;129;Pike;NA;710;NA;m;NA
1256;129;Pike;NA;840;NA;f;NA
1257;130;Pike;NA;880;NA;f;NA
1258;131;Pike;NA;970;NA;f;NA
1259;131;Pike;NA;1150;NA;f;NA
1260;131;Pike;NA;990;NA;f;NA
1261;131;Pike;NA;800;NA;m;NA
1262;131;Pike;NA;720;NA;m;NA
1263;131;Pike;NA;680;NA;m;NA
1264;131;Pike;NA;810;NA;u;NA
1265;131;Pike;NA;790;NA;NA;NA
1266;132;Pike;NA;700;NA;m;NA
1267;132;Pike;NA;770;NA;m;NA
1268;133;Pike;NA;650;NA;m;NA
1269;133;Pike;NA;880;NA;u;NA
1270;134;Pike;NA;730;NA;u;NA
1271;134;Pike;NA;780;NA;f;NA
1272;134;Pike;NA;920;NA;f;NA
1273;135;Pike;NA;910;NA;f;NA
1274;136;Pike;NA;980;NA;f;NA
1275;136;Pike;NA;1040;NA;f;NA
1276;136;Pike;NA;1240;NA;f;NA
1277;136;Pike;NA;750;NA;m;NA
1278;137;Pike;NA;870;NA;u;NA
1279;139;Pike;NA;960;NA;f;NA
1280;139;Pike;NA;900;NA;f;NA
1281;139;Pike;NA;980;NA;f;NA
1282;139;Pike;NA;840;NA;u;NA
1283;139;Pike;NA;720;NA;m;NA
1284;139;Pike;NA;790;NA;m;NA
1285;140;Pike;NA;660;NA;m;NA
